"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000062524.16",177.858132166189,-2.54605073344795,0.268642599250685,-9.47746463349283,2.60536247764264e-21,9.85786886935418e-20
"ENSG00000064199.7",112.221634989672,-1.12475458380393,0.156727838774011,-7.1764824462726,7.15278306591686e-13,9.66566869565345e-12
"ENSG00000064218.5",86.9730925195939,-1.27867484909515,0.447791920944717,-2.85551120796798,0.00429676062878832,0.0100769756620775
"ENSG00000064309.14",296.635107938893,-1.07701270962546,0.209318258149155,-5.14533571580751,2.6704281212276e-07,1.53643119355784e-06
"ENSG00000064651.14",2163.40176652171,-1.84713070233215,0.161457287917617,-11.4403674566529,2.62770229512159e-30,2.67951089356441e-28
"ENSG00000064763.11",330.589628702986,-1.46942298362199,0.179628964049805,-8.18032320898191,2.83083535797787e-16,5.81453582528655e-15
"ENSG00000064787.13",782.874693281882,-2.13108623165101,0.299516598387697,-7.11508558498156,1.11843411758042e-12,1.47530694885975e-11
"ENSG00000065054.14",3534.21965960038,-1.39909502687527,0.159039561912494,-8.79715091044496,1.403335307192e-18,3.88022212438589e-17
"ENSG00000065809.13",3403.79408847566,-1.22829434172306,0.16272638967043,-7.54821848017844,4.41252271698515e-14,6.89975547850055e-13
"ENSG00000066032.18",4.07519824653503,-1.70301189547411,0.422085761191123,-4.03475324698995,5.46597086488518e-05,0.000198760063468182
"ENSG00000066185.13",45.612288382755,-1.31658798778531,0.187461733742394,-7.02323595062091,2.16787647539473e-12,2.76327375560509e-11
"ENSG00000067191.16",516.450858068141,-1.28780636854728,0.147103337075154,-8.7544334081921,2.05131375089478e-18,5.60718424151428e-17
"ENSG00000069702.11",806.576363854449,-1.03857912421495,0.219895674182659,-4.72305391215764,2.32329228838346e-06,1.12226764731656e-05
"ENSG00000069764.10",40.5165020478262,-2.70255519315433,0.241016837858207,-11.213138539077,3.51504108591844e-29,3.17856985744248e-27
"ENSG00000070019.5",22.232227458578,-1.94589545390655,0.259199289832732,-7.50733327688625,6.03439620937683e-14,9.26950306607051e-13
"ENSG00000070081.17",3479.12275257609,-1.18449960204686,0.123531267857225,-9.58866222773558,8.92344672793148e-22,3.63975367529642e-20
"ENSG00000070526.15",1557.52829419099,-1.60959285820139,0.26863758817463,-5.9916889112147,2.07672899073674e-09,1.72248107463588e-08
"ENSG00000071073.13",1246.61954355859,-1.09132686966299,0.137202476705185,-7.95413388934651,1.80388965833764e-15,3.38152874935835e-14
"ENSG00000072422.17",570.01785127557,-1.1003206217395,0.142332433738275,-7.73063870855188,1.07008321698606e-14,1.80054493783798e-13
"ENSG00000073067.14",302.339015635722,-1.67333461279676,0.364636973660737,-4.58904261956072,4.45283517677059e-06,2.04089461815772e-05
"ENSG00000073146.16",197.190647132371,-1.06433987297488,0.334163690589968,-3.1850853427426,0.00144711325021476,0.00382228241234275
"ENSG00000073350.14",7741.66334730848,-1.071625700219,0.127542663489726,-8.40209598026252,4.3857913086045e-17,1.01055941402429e-15
"ENSG00000073849.16",5226.11999024538,-1.95828462528423,0.218337954564313,-8.96905272009134,2.99075393270712e-19,9.06239410842212e-18
"ENSG00000073910.22",489.424320862994,-1.11679239343767,0.183532213403351,-6.08499386962267,1.16495767810094e-09,1.01237603479815e-08
"ENSG00000074276.10",190.607774315924,-4.50062620676487,0.238332292743344,-18.8838287709988,1.54936575240672e-79,1.11383903940519e-75
