"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000101144.13",3508.08992196357,1.45028042729325,0.28083603312879,5.16415365626588,2.41529234254407e-07,1.39972081020148e-06
"ENSG00000101204.18",7.79008918615609,2.48210157361987,0.498483517034056,4.97930521030708,6.38129418285472e-07,3.42864003225176e-06
"ENSG00000101282.9",31.1897303122413,1.07684903816577,0.390972287268879,2.75428482588385,0.00588205537175232,0.0133110345683715
"ENSG00000101311.16",3322.38597314258,1.38161845250411,0.180447433256311,7.65662568633843,1.90881939119045e-14,3.11875059165185e-13
"ENSG00000101384.12",10631.7812628482,1.40857350386926,0.152694372958012,9.22478986345215,2.84117442006311e-20,9.70318427830579e-19
"ENSG00000101825.8",8960.06526644102,1.03649521540787,0.216063449894133,4.79717979100926,1.60915157259576e-06,8.02232361677593e-06
"ENSG00000101916.12",107.288955851329,1.66783473226752,0.239060310701368,6.97662747686696,3.02350002266413e-12,3.78180803182817e-11
"ENSG00000101955.15",251.829205608101,1.3913736800419,0.265781150844497,5.2350351995276,1.64953424777273e-07,9.82884517798435e-07
"ENSG00000102007.11",10767.4005297452,1.02165387201028,0.11576567129313,8.82518850880549,1.0927558594737e-18,3.08676694450155e-17
"ENSG00000102024.18",14578.6925151726,1.02513451350035,0.139125419563457,7.36841992438896,1.72662191325787e-13,2.50381945222609e-12
"ENSG00000102313.9",11.3821402761304,1.77780545932566,0.335930631159706,5.29218027301733,1.20866659069431e-07,7.4075908955681e-07
"ENSG00000102349.18",710.536785582333,1.45324661428452,0.227417268038855,6.39022105408561,1.65646117718357e-10,1.62349003446117e-09
"ENSG00000102359.8",901.715014107332,1.20351389856994,0.190798910994516,6.30776083729606,2.8310121929488e-10,2.68866719514114e-09
"ENSG00000102575.13",3063.55204186727,1.28529104830561,0.161770677432129,7.94514227613875,1.93968026052376e-15,3.62426546924115e-14
"ENSG00000102794.10",4.43412347495766,1.84298812912393,0.357859903812672,5.15002689457123,2.60449109384094e-07,1.50179959684159e-06
"ENSG00000102802.10",185.50284856853,1.26243535821139,0.248937465177366,5.07129514358924,3.95117436860353e-07,2.20065795358441e-06
"ENSG00000102879.16",3176.55851637228,1.06285745953682,0.162663954542671,6.53406873406616,6.4006547233872e-11,6.668740116874e-10
"ENSG00000102891.4",3.36596274974792,3.69166445418705,0.886501642356102,4.16430639020083,3.12300504314177e-05,0.000119772116591871
"ENSG00000102962.5",453.596349570211,1.47968671707216,0.213655356917853,6.92557742720713,4.34200769694849e-12,5.33356571266342e-11
"ENSG00000103034.14",2014.94464655686,1.94505803101712,0.268567826937995,7.24233447167958,4.41026552088354e-13,6.0825705188742e-12
"ENSG00000103044.11",4430.45217988661,2.81590494606005,0.246125750288776,11.4409197036726,2.61102846402533e-30,2.6719834345734e-28
"ENSG00000103257.9",19339.5039829873,1.19791110801999,0.237032673153537,5.05378052773359,4.33149327727313e-07,2.39577650858369e-06
"ENSG00000103313.13",63.2555153705952,1.29178848696761,0.218824358692701,5.90331211152635,3.56275333936326e-09,2.8363935500202e-08
"ENSG00000103522.16",228.808852264233,1.70447982198864,0.207474623630887,8.21536529219609,2.11519374628998e-16,4.44298841258689e-15
"ENSG00000103546.18",137.952444960105,3.35659336692177,0.365277259342637,9.18916598575664,3.95898885298725e-20,1.33463872750881e-18
"ENSG00000103723.16",271.471367687854,1.76129340074012,0.272941904040559,6.45299741324583,1.09659231455784e-10,1.108938413152e-09
"ENSG00000103888.17",1415.66603824096,1.03472674721322,0.251486235143778,4.1144468468489,3.88108973197298e-05,0.000145789152584191
"ENSG00000104044.16",149.042827769433,1.49189849584742,0.392935239137784,3.79680503871603,0.000146572973357572,0.000488392921772716
"ENSG00000104055.16",280.422537288942,2.22070897081207,0.300026040830474,7.40172074618968,1.34430974133413e-13,1.97936359046617e-12
"ENSG00000104140.7",8361.5899820581,2.65062823762575,0.193468864771546,13.7005416388611,1.00769770825596e-42,4.02463268036228e-40
"ENSG00000104267.10",3972.86021252281,1.92444018908571,0.274985336344893,6.99833749197458,2.59017558750154e-12,3.26823559430426e-11
"ENSG00000104321.11",29.8748644558458,2.04797215832335,0.29463828392958,6.95080127066183,3.63217234001431e-12,4.49620093884853e-11
"ENSG00000104327.7",679.523608628634,4.72619663791004,0.458247555363169,10.3136319716195,6.11458876029595e-25,3.58839008961368e-23
"ENSG00000104368.19",9781.66696135149,1.38985702716035,0.247983945817622,5.60462501948617,2.0870630252002e-08,1.45351378911738e-07
