"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000002079",30.1042317059184,2.61983194047825,0.547643986131483,4.78382307999866,1.71992083356918e-06,5.45300800403851e-05,NA
"ENSG00000002330",717.529540846374,0.288930394822659,0.300344921244305,0.961995274052392,0.336051977889717,0.518601780339957,"BAD"
"ENSG00000002549",7948.66640492165,0.218929014367893,0.308785604381921,0.709000067558561,0.478324434916956,0.649778572996421,"LAP3"
"ENSG00000002586",12601.4622708296,0.867832751615036,0.296749262704369,2.9244647272455,0.00345049182414231,0.0198926136885822,"CD99"
"ENSG00000002587",1376.20490151375,0.997168104712941,0.463127586136276,2.15311748762796,0.0313094462143565,0.100315171685388,"HS3ST1"
"ENSG00000002726",1648.29286724946,0.0382283583685829,0.900245507349654,0.0424643700595943,0.966128514689693,0.982409076217215,"AOC1"
"ENSG00000002745",31.8043222993711,-1.62136118637888,0.614125719049937,-2.64011282394614,0.00828784311493958,0.038113467208831,"WNT16"
"ENSG00000002746",48.9088937965555,-0.690632388843508,0.556524855114829,-1.24097312545189,0.214615676930384,0.38627142802437,"HECW1"
"ENSG00000002822",33.6726596978366,0.729805205644277,0.44260232342415,1.64889601120529,0.0991689404632499,0.228255795680084,"MAD1L1"
"ENSG00000002834",10574.7359806757,0.233628904090858,0.200676959537565,1.16420392569843,0.244341379718616,0.420910770551616,"LASP1"
"ENSG00000002919",1675.11736833752,0.176705903489749,0.136430625926319,1.29520701301466,0.195248826205429,0.363443740726614,"SNX11"
"ENSG00000002933",1980.16597954371,0.151960970906149,0.541764280669587,0.280492783168234,0.779099461537378,0.872276970759058,"TMEM176A"
"ENSG00000003056",3219.80181020433,0.645809163104845,0.2692905278773,2.39818744534194,0.0164764312588446,0.0625902616899442,"M6PR"
"ENSG00000003096",576.081656814355,-0.0465160117018584,0.466376862718712,-0.0997391067616359,0.920551452616661,0.956922653104902,"KLHL13"
"ENSG00000003137",443.074988961396,0.541687059597372,0.474915629611952,1.14059640454448,0.254037914163916,0.431962562653954,"CYP26B1"
"ENSG00000003147",1112.40758713096,-0.792241996661346,0.522102205711062,-1.51740787147676,0.129163737794898,0.274390016678999,"ICA1"
"ENSG00000003249",1409.85464657018,-1.34834556109645,0.365594555515712,-3.68808982725264,0.000225943891098711,0.00251792005257377,"DBNDD1"
"ENSG00000003393",1296.73192039497,-0.374563496937193,0.192091255234022,-1.9499247713326,0.0511850861616153,0.142271711846021,"ALS2"
"ENSG00000003400",1693.46686254613,0.461670622673175,0.359897748398192,1.28278274795535,0.199568199932131,0.36889306079004,"CASP10"
"ENSG00000003402",4921.0642231631,0.38338220866675,0.209291714688425,1.83180786318989,0.0669800513318091,0.172119122776591,"CFLAR"
"ENSG00000003436",1201.89773258869,-0.631903010202743,0.580551878890819,-1.08845226960601,0.276395496815177,0.455949013298326,"TFPI"
"ENSG00000003509",726.288181508865,-0.535997227030425,0.134987840764804,-3.97070746515844,7.16595239855395e-05,0.00103595234810246,"NDUFAF7"
"ENSG00000003756",3244.5750958198,-0.403006900388328,0.165101519150917,-2.44096421680982,0.0146481061109013,0.0576172911549543,"RBM5"
"ENSG00000003987",77.6153332676738,-0.941716227089735,0.290458080801013,-3.24217602930072,0.00118620729648537,0.00898975202094883,"MTMR7"
"ENSG00000003989",1861.56028619193,-0.44003992617098,0.780097140698558,-0.564083500904689,0.572697306108348,0.727442302639056,"SLC7A2"
"ENSG00000004059",6177.24821712497,-0.323167100289,0.181735276273541,-1.77822988973578,0.0753661057719743,0.187143392150176,"ARF5"
"ENSG00000004139",168.974005843171,0.945394292643778,0.36432554121911,2.59491631983937,0.00946139511615227,0.0418941060633779,"SARM1"
"ENSG00000004142",7149.89762840728,0.190107473756451,0.131571000591039,1.44490406626427,0.148484834016708,0.302393219202101,"POLDIP2"
"ENSG00000004399",4180.5164192565,0.102367461553605,0.26074134621318,0.392601568720561,0.694613780736879,0.815645160241621,"PLXND1"
"ENSG00000004455",11005.8268908242,0.660091042573699,0.143634674255041,4.59562460107387,4.31454871877908e-06,0.00011229268880708,"AK2"
"ENSG00000004468",652.801307352787,1.39357460950987,0.52543251116147,2.65224282834987,0.00799590137369861,0.0370643769229453,"CD38"
"ENSG00000004478",9480.15469017148,-0.172020916336072,0.214888324274976,-0.800513089375436,0.423413582867257,0.601159756558238,"FKBP4"
"ENSG00000004487",7741.49092215291,-0.291816416539973,0.170727293717267,-1.70925462582003,0.0874037942145564,0.208507277328407,"KDM1A"
"ENSG00000004534",4684.61292363323,-0.49703530319229,0.2010149814096,-2.47262815789586,0.0134123614215415,0.0539936059703935,"RBM6"
"ENSG00000004660",1297.28020921456,1.0454686640392,0.346440314008437,3.0177454001896,0.00254662758759939,0.0158463277607222,"CAMKK1"
"ENSG00000004700",1142.52187086143,0.685405078812163,0.328169243697405,2.08857195479341,0.036746271935022,0.112518197563907,"RECQL"
"ENSG00000004766",1317.22252781734,0.127786130471763,0.169865609508205,0.752277820341207,0.451884003165479,0.626646152827597,"VPS50"
"ENSG00000004776",73.3859548283225,-0.224915749166816,0.556777842616472,-0.403959590255725,0.686242435002133,0.810287901323077,"HSPB6"
"ENSG00000004777",1092.33260860521,0.155009978692122,0.308347464717618,0.502712025973939,0.615166753319233,0.759512529719965,"ARHGAP33"
"ENSG00000004779",3920.61249467041,0.0387522646696442,0.22083687069476,0.175479142353939,0.860703158477897,0.923122002155657,"NDUFAB1"
"ENSG00000004799",502.154192862289,0.374901134373651,0.647386870139206,0.579099069916319,0.562522327587277,0.71968241784101,"PDK4"
"ENSG00000004809",18.6614375218451,-2.79370969317447,0.713275361841187,-3.91673376459132,8.97567786998831e-05,0.00122849118638905,"SLC22A16"
"ENSG00000004838",362.745852727616,-0.171903955176251,0.76748331492069,-0.22398396399538,0.822769781132014,0.899370099120719,"ZMYND10"
"ENSG00000004846",5.54760543484297,0.116016088994498,0.890523722270693,0.130278493534878,0.896346094717826,0.943558540142984,"ABCB5"
