"ID","aDC_xCell","Adipocytes_xCell","Astrocytes_xCell","B-cells_xCell","Basophils_xCell","CD4+_memory_T-cells_xCell","CD4+_naive_T-cells_xCell","CD4+_T-cells_xCell","CD4+_Tcm_xCell","CD4+_Tem_xCell","CD8+_naive_T-cells_xCell","CD8+_T-cells_xCell","CD8+_Tcm_xCell","CD8+_Tem_xCell","cDC_xCell","Chondrocytes_xCell","Class-switched_memory_B-cells_xCell","CLP_xCell","CMP_xCell","DC_xCell","Endothelial_cells_xCell","Eosinophils_xCell","Epithelial_cells_xCell","Erythrocytes_xCell","Fibroblasts_xCell","GMP_xCell","Hepatocytes_xCell","HSC_xCell","iDC_xCell","Keratinocytes_xCell","ly_Endothelial_cells_xCell","Macrophages_xCell","Macrophages_M1_xCell","Macrophages_M2_xCell","Mast_cells_xCell","Megakaryocytes_xCell","Melanocytes_xCell","Memory_B-cells_xCell","MEP_xCell","Mesangial_cells_xCell","Monocytes_xCell","MPP_xCell","MSC_xCell","mv_Endothelial_cells_xCell","Myocytes_xCell","naive_B-cells_xCell","Neurons_xCell","Neutrophils_xCell","NK_cells_xCell","NKT_xCell","Osteoblast_xCell","pDC_xCell","Pericytes_xCell","Plasma_cells_xCell","Platelets_xCell","Preadipocytes_xCell","pro_B-cells_xCell","Sebocytes_xCell","Skeletal_muscle_xCell","Smooth_muscle_xCell","Tgd_cells_xCell","Th1_cells_xCell","Th2_cells_xCell","Tregs_xCell","ImmuneScore_xCell","StromaScore_xCell","MicroenvironmentScore_xCell"
"TCGA-EK-A2RM-01A-21R-A18M-07",3.29138909352037e-22,3.75740440299925e-23,8.59933141504362e-21,1.51146530540255e-23,2.22782827967559e-07,0,0,3.09013234367286e-23,2.08264637604056e-22,1.80426836410443e-06,4.18728648812951e-24,5.46536184967146e-23,0,0,1.40826705593228e-25,0,0,0,0,2.02729130546098e-22,0,0,0,0,0,1.81911157842516e-22,3.20758102408374e-22,6.77486812088845e-23,8.4679324375533e-24,2.89678487477686e-23,0,3.84453169419427e-23,1.90976016341011e-22,0,0,1.0608727509142e-28,1.1938444878151e-21,0,1.16732837287875e-06,0,0,0,2.03332034736294e-21,3.8605214935466e-22,4.50462333435652e-23,0,0,0,5.26552278326204e-24,0,0,0,0,8.9821239470232e-08,7.03013072235971e-23,4.10834130691711e-21,7.49688628695154e-25,6.72786007147737e-23,1.92890198363774e-22,9.5580537616037e-05,0,2.82971003028882e-24,0,0,2.31406376839181e-22,1.87870220149962e-23,2.50193398854177e-22
"TCGA-EK-A3GM-01A-11R-A213-07",0,7.56070297901789e-23,0,0,3.01542354779823e-06,2.76218538292654e-23,0,2.40344987347274e-22,4.70927037157189e-23,1.39505007700947e-06,1.77133655096344e-22,3.00420756440472e-22,0,4.23927498625308e-22,9.34921740011219e-23,0,9.56947194470407e-24,3.21099493547953e-23,0,0,0,0,0,1.06226580025528e-23,1.24148368682214e-21,0,0,0,0,0,0,0,0,2.4443997594438e-24,3.99985384463436e-22,3.07043507391182e-24,0,2.73622097155538e-23,1.28514158546325e-07,2.00349201908284e-22,1.10582039963929e-22,0,4.33994939949646e-21,0,3.54106243982757e-22,0,0,1.01759278941201e-21,8.01708524751555e-22,0,0,4.71726725270583e-23,3.75516933347177e-21,7.46904559544373e-08,1.36319567559953e-22,0,0,6.69258747389413e-24,4.9836771482171e-22,6.21523023862796e-05,6.19440389233009e-23,0,8.42790927785562e-22,1.05890635346024e-22,1.91375632158579e-21,6.58545358306162e-22,2.57230167989195e-21
"TCGA-EA-A44S-01A-12R-A26T-07",0,0,2.20477472835997e-21,9.4567118059879e-09,3.88727912249356e-06,0,0,0,3.23727204648983e-07,9.98317549479587e-07,3.11642520897587e-24,6.94803756784736e-23,2.04489706790164e-22,4.66099368189744e-22,0,0,9.15005075881103e-08,0,0,0,1.81089736947559e-22,1.41053621124238e-22,4.19474852790324e-25,8.65647485327752e-23,0,0,7.18434954438774e-22,1.82229320206849e-08,3.03171931108786e-24,3.74852227495939e-23,5.94482721455971e-23,0,0,0,0,7.17158618126314e-24,9.45205654710513e-25,0,2.08361477025182e-06,0,0,0,2.67790945378956e-06,1.38966740465252e-22,5.91056510987557e-23,0,0,1.3054157174227e-23,0,2.47743669031749e-07,1.98882709469485e-07,0,0,4.42832751560976e-08,0,1.35787745206164e-22,0,1.22813938446392e-23,0,3.34127371443806e-05,0,0,0,0,6.30447453732541e-09,9.05448684737795e-23,6.3044745373255e-09
"TCGA-EK-A2RJ-01A-11R-A18M-07",0,0,0,0,4.6944822477907e-06,0,0,1.15446883049246e-23,2.92395943953429e-08,3.03599040462376e-06,0,0,0,8.13234566100057e-22,1.5203372528299e-23,0,7.49196846256036e-08,6.41477474285369e-23,0,1.2742006296029e-22,1.67632840946746e-23,2.36678675960522e-24,0,0,2.14925956391263e-21,1.36320486892346e-21,1.00903754250477e-21,5.02190090995963e-23,0,0,4.80924909360977e-24,2.00006399377087e-23,0,7.44011146624434e-28,0,0,4.26588490931358e-22,0,3.3057444165482e-07,0,0,5.67496618321288e-22,0,1.73047529045755e-22,1.01070417185922e-22,2.8364538397126e-24,0,0,4.08319150505973e-22,4.29161109082278e-23,3.77498779552846e-22,0,1.91420100106621e-21,2.80273244855387e-07,0,6.33339411915605e-22,0,0,1.90615645733309e-21,6.15079235023028e-05,0,0,1.08288683070368e-22,0,3.79767552312334e-22,1.08301142400365e-21,1.46277897631599e-21
"TCGA-FU-A3NI-01A-11R-A21T-07",3.44715528618546e-22,1.57134944610238e-24,7.31847095721672e-21,7.18954718179476e-23,4.71134145297915e-06,2.72069444621653e-23,9.56746401282328e-23,0,8.23175989406932e-07,1.70623226421348e-06,0,0,0,0,0,0,8.71388580919783e-24,1.10014383975398e-22,0,3.51919077362404e-23,0,0,4.62344276220408e-23,1.52635274770014e-22,0,1.09342192228488e-21,1.0682727831443e-21,8.46636062255619e-08,0,0,0,3.35749283809159e-22,1.1712703808561e-22,8.15720697099446e-24,0,1.15467866633549e-23,7.33878435797757e-22,1.50273776522534e-23,1.90811927395788e-06,0,0,1.03665279300561e-24,2.57551262746394e-21,0,0,0,0,1.71124650664976e-22,0,0,0,0,0,0,2.1077231382128e-22,1.20688512520264e-21,3.79969934138495e-26,3.89739313105224e-23,0,6.01828025809853e-05,2.68050242268629e-24,0,6.45396365886121e-25,0,4.09307542685549e-22,7.8567472305119e-25,4.100932174086e-22
"TCGA-Q1-A73R-01A-11R-A33Z-07",0,3.75803524744699e-23,0,0,2.73149356364735e-06,2.97159512736441e-23,1.18182589125587e-22,3.88506410894427e-23,3.70283327265963e-07,4.49404461907381e-07,0,0,5.75412537259529e-23,0,3.55838640083024e-24,0,0,0,2.02445113824179e-23,0,9.75246753044235e-23,0,0,0,0,5.1114979306779e-22,0,0,1.35261399487085e-24,1.62118107826603e-23,2.39933866200592e-23,1.4932626518056e-22,4.24990232674018e-22,0,0,5.58619744287277e-25,0,6.86314807214421e-24,2.91259736538045e-07,3.23923079833103e-22,0,0,0,0,3.44743315111888e-22,2.96202865730813e-25,0,8.09829386137056e-22,5.51518994855147e-23,4.00151977066353e-22,6.72376209363715e-07,2.46011890079053e-23,3.19129767453461e-21,0,0,2.1502452186422e-21,0,2.64899415681808e-23,6.31844337031021e-22,5.74966989022135e-05,0,9.98819751460082e-23,0,1.07894972044895e-22,7.02105461261716e-22,6.75525138894467e-23,7.69657975151162e-22
"TCGA-EA-A4BA-01A-21R-A26T-07",1.22521198683478e-22,1.59985609404175e-24,0,0,2.30370329807078e-06,0,1.31762414926925e-22,1.45455376589086e-22,0,0,0,0,5.85309552066646e-22,0,0,5.49036660382456e-22,0,6.95175475878384e-24,5.59249580378282e-24,1.03349792471769e-22,0,0,0,0,0,0,0,5.54852289268874e-23,0,0,8.53492887808878e-23,0,0,7.16246852435423e-25,3.90055228217666e-22,0,0,0,1.59942930924081e-06,0,0,7.57807876987569e-23,3.97391266677678e-22,0,0,0,0,0,1.19504957296662e-22,9.51694581070359e-23,2.29813010688626e-06,0,3.07750890439736e-21,2.33687751842769e-08,1.14345751195861e-22,9.44010468666237e-22,0,0,4.3738713094774e-22,6.71607214550695e-05,7.1929485780283e-23,0,8.82289903438962e-22,6.20588388857301e-23,5.05576903050122e-22,7.99928047020877e-25,5.06376831097143e-22
"TCGA-EA-A3QE-01A-21R-A21T-07",0,1.01151013333379e-22,9.85544717442454e-22,1.3475175063474e-08,6.47522209327106e-06,0,0,0,1.00035079372748e-06,4.64831773236345e-06,1.21506173541528e-22,0,0,1.43170451218078e-21,0,2.44167222276118e-23,3.23199221622279e-07,1.45158790286539e-22,0,3.33068617378185e-22,9.03426293675006e-23,0,0,0,0,0,0,0,4.97768671556271e-25,0,1.57744490651022e-23,0,0,8.71068177893218e-22,4.97371623974283e-08,0,0,0,0,0,1.38830405215668e-22,0,0,1.26337028640638e-22,8.97633993673651e-23,1.16660345428383e-24,0,0,0,0,4.18253098385324e-23,0,0,1.14801571905969e-07,1.51714679646348e-22,1.93919211194388e-21,0,0,0,2.98639966742914e-05,5.03970295820179e-23,0,0,2.52111509921885e-22,4.21415583072685e-08,9.57468213504397e-23,4.21415583072686e-08
"TCGA-FU-A5XV-01A-11R-A28H-07",0,1.61962635020074e-22,3.42980486924728e-22,0,3.16809731718866e-06,0,7.54266024304288e-23,0,0,9.6620190878164e-07,0,0,1.18980699538844e-22,2.66757511347348e-23,2.98902710613944e-24,3.53488783551645e-22,7.22333746313793e-08,5.76392881201668e-23,1.62104710297594e-22,0,9.09428620096913e-23,9.92381637515903e-23,2.63239133926017e-25,4.42759253151054e-24,0,5.0381011601169e-22,0,2.11906095331703e-23,0,0,0,0,1.59325154962875e-22,1.07619549955998e-23,8.61045829254642e-08,9.58137668617722e-24,0,0,1.47829800558239e-06,0,0,1.25844495945745e-22,7.09710740681574e-06,0,1.73028753096584e-22,0,0,0,9.78876343733473e-24,6.40230939025528e-07,0,0,0,1.09020147786235e-07,2.98726553119082e-22,2.01661380329379e-21,0,0,0,2.74669265918212e-05,7.57369708312401e-24,2.22600567717204e-23,0,0,5.74030552836429e-08,1.26452748514883e-22,5.7403055283643e-08
"TCGA-C5-A1ME-01A-11R-A13Y-07",0,0,3.27778544930852e-21,2.2876039686715e-23,3.21423181417426e-06,0,4.29635416020944e-23,0,0,3.51320838355583e-06,0,0,0,5.56072674339656e-23,0,1.69204824438235e-22,3.78954510149052e-27,0,7.20476452455391e-23,0,5.0397219336689e-23,7.884222116822e-23,4.88685411042501e-09,7.29385472174043e-23,6.2137088990179e-23,0,3.64615803970454e-22,4.03681718665775e-23,4.38279620745231e-23,0,1.55896231314951e-23,0,8.74792216971197e-23,1.2358064288998e-23,0,0,0,0,2.24956996652584e-06,0,5.92878101114325e-22,0,3.6393774289208e-06,4.6803311354127e-22,3.47792755804521e-23,0,0,0,0,3.95523961389786e-07,9.10757618320873e-07,0,0,2.57660260142823e-07,4.63472234803431e-23,1.45290640790977e-21,0,0,1.66826086375332e-22,3.96470759893124e-05,1.82544765763786e-22,5.48352966646976e-23,5.07313400862927e-23,1.24978465730483e-22,4.6306424131284e-22,5.6267154163434e-23,5.19331395476274e-22
"TCGA-JX-A5QV-01A-22R-A28H-07",0,5.28754689061078e-25,1.20180858935889e-21,0,3.86096588491724e-06,0,0,3.72549329920582e-22,6.07112712695722e-07,2.03236438364964e-07,0,1.75831519691033e-22,1.29605774885778e-23,0,0,1.02682459383578e-22,5.13133669939381e-08,0,0,0,0,2.31202305180264e-22,2.83055816015245e-23,0,0,0,3.15122188941695e-22,5.94382530023484e-23,0,3.09262804720268e-23,1.27179146259594e-24,3.29001688414323e-24,0,0,4.281106305528e-08,0,0,0,2.04254597888674e-06,0,1.50895357790399e-22,1.10845749257069e-22,1.59945041010809e-06,0,0,1.70388381847045e-24,0,0,0,3.54887904411995e-23,1.22540247609883e-06,0,0,4.72267517611452e-08,0,7.55875490026567e-22,0,0,0,1.50053684793092e-05,4.11271058452448e-23,0,0,1.31189380727108e-22,2.85407087035206e-08,2.64377344530539e-25,2.85407087035206e-08
"TCGA-C5-A3HE-01A-21R-A22U-07",0,0,0,0,5.10790769076609e-06,0,1.60894061464547e-22,0,0,2.6494785935632e-06,0,2.39214945819189e-22,0,0,0,8.14940912144351e-22,2.63172485779027e-25,0,0,1.16780816386837e-22,2.15677467075219e-22,8.55971135190585e-23,4.86070460148535e-24,0,1.2154274773591e-21,0,0,6.98017567221142e-24,0,0,1.30344898305246e-23,0,0,2.04234578087951e-26,7.32796667850373e-08,0,3.40886021782968e-23,2.45945436106469e-23,3.39246813620214e-06,4.02531757359255e-22,1.15511786525681e-21,7.36292706691044e-23,0,3.75746109422454e-22,0,6.93423754863848e-24,0,0,4.34792474361118e-22,0,0,0,7.99081302329278e-22,3.2669614599291e-07,9.61342346446598e-22,1.01411608862361e-21,0,1.77631841665235e-23,0,3.67925804697046e-05,2.8357258481015e-22,2.41519420341301e-22,3.97970275264499e-24,4.58916196078861e-23,4.88531111900262e-08,7.15552472217161e-22,4.8853111190027e-08
"TCGA-RA-A741-01A-11R-A33Z-07",1.05296365156425e-22,2.22838614498104e-23,0,1.53594584807747e-07,3.1087820653504e-07,5.2547057800942e-24,0,0,3.74232643705147e-07,4.28572923193357e-06,0,0,1.13071694143035e-23,1.40627542500406e-22,6.18414225836801e-08,0,3.31882606837601e-07,0,0,2.71819803389111e-23,3.58739689245989e-22,0,8.48945063162039e-08,1.50394451472713e-23,0,0,3.34911443992144e-22,0,0,1.24375880099153e-24,0,4.55035851165343e-24,4.46078224899817e-23,0,0,0,1.78152219923753e-23,1.01541499802833e-24,2.79646521446371e-06,1.070387249362e-21,7.65283210078328e-23,3.67796996896524e-23,4.00299590694001e-07,0,3.56519211517812e-22,0,0,0,1.31692257070782e-22,9.14306230323205e-07,3.55576123802378e-06,7.7175512425126e-25,1.07966399917974e-21,3.64287694261166e-07,0,1.53349870205832e-21,0,2.80432199395491e-23,5.00212928535711e-23,5.50329903013025e-05,5.23787498793348e-23,0,0,5.55208039803691e-23,1.02396389871832e-07,1.905117753479e-22,1.02396389871832e-07
"TCGA-C5-A2LX-01A-11R-A18M-07",3.9908872234069e-22,0,2.54490393642055e-22,0,6.48208138117314e-06,0,0,0,1.12533208121623e-06,3.51933764525729e-06,0,0,4.74660872921206e-22,0,0,0,1.92312770922562e-07,2.08513696986956e-22,2.83854478472355e-22,2.23225414236073e-23,1.91438662751716e-23,1.7862247435278e-22,0,0,6.59362149892952e-22,0,5.5988460130546e-23,0,0,3.14429911240926e-23,0,2.49065451028695e-23,0,0,6.62883874926779e-23,1.05958882919848e-23,5.24070399112572e-22,1.37340053895633e-23,2.29559539489112e-06,0,4.48841213338471e-22,4.21765772698115e-22,1.72339562198695e-05,2.20322857148547e-22,0,3.34720444108391e-24,0,2.04111720917725e-22,0,3.86005024301437e-07,5.87483649240763e-23,3.62639933605419e-23,0,2.87816613189991e-07,1.51115158216053e-22,0,7.8938956127531e-25,0,1.0637702745285e-21,3.48578911645841e-05,3.94554108324693e-23,2.11579374007151e-23,1.12225840926076e-22,0,6.30061921752087e-22,3.39253008084062e-22,9.69314929836149e-22
"TCGA-DS-A5RQ-01A-11R-A28H-07",0,0,2.17972111309928e-21,1.50851760823239e-23,4.91159580685356e-06,1.71723781552344e-22,1.77458022016724e-22,3.34568773426243e-22,4.11687029107686e-07,4.49304425638086e-07,0,0,0,1.03720114324239e-21,0,0,1.18684195440741e-24,1.03975910956907e-22,0,2.98105088097421e-23,0,6.16174112017163e-22,0,0,0,3.39020330905665e-22,1.08015911329891e-21,1.58851699510657e-07,1.11160804755929e-22,1.37931269825413e-23,0,0,0,1.78957337888482e-24,2.07242663004678e-25,0,0,0,1.09191464096484e-23,6.4256374044373e-24,3.27603525349246e-22,0,1.14244906873511e-05,1.38078479036506e-22,4.57258508827775e-22,0,0,1.35842764899619e-22,4.51116936565556e-23,2.44221493926096e-07,0,1.30672735204403e-23,0,0,1.57198094455682e-22,1.16706984023358e-21,1.77528050940306e-23,1.77179125170113e-23,4.25235447416691e-22,1.49998964539542e-05,0,0,0,0,1.0029358646026e-21,0,1.0029358646026e-21
"TCGA-C5-A7CL-01A-11R-A32P-07",0,1.50158067781663e-22,4.25288054636122e-21,0,1.68655666372852e-06,0,6.80075340746598e-23,1.20269803573816e-22,5.57439310874061e-07,1.10648514607312e-06,0,4.26151852046987e-23,1.41043263165622e-22,0,4.70072334231052e-24,0,2.96491312181241e-09,3.15221712817128e-24,0,3.44607634690706e-22,2.71971618290344e-22,1.42773152840884e-22,5.74885247573699e-23,0,9.99715754553688e-22,0,1.05022685113795e-22,0,0,1.76089925829807e-24,0,1.29625024967174e-23,0,0,4.2286364500152e-28,0,0,1.7774986902589e-24,6.32078675909677e-07,1.40550610383572e-22,3.50199566829956e-22,0,1.58885617324278e-22,1.85095973510427e-22,0,1.31680949191023e-23,0,3.60281581261935e-23,4.67355395011525e-22,2.33684161472921e-07,0,0,0,1.63759134504258e-07,0,2.9040015742271e-21,3.06070640039816e-24,3.75411563319773e-23,0,5.1305384007691e-05,6.85398845441082e-24,0,4.52167099733446e-23,1.61758206256064e-23,1.01120788109209e-21,7.10922720312848e-22,1.72213060140494e-21
"TCGA-EK-A2RO-01A-11R-A18M-07",0,0,0,0,2.17800454907532e-06,0,0,0,9.280628543243e-08,9.14991084260982e-08,0,0,0,0,0,0,1.73426322594053e-23,0,0,0,2.38016776902635e-22,3.93853723257637e-22,3.07124700349088e-08,5.71212979924513e-23,0,5.039626865188e-22,2.50249632704729e-22,0,0,0,2.0062851485005e-22,0,2.5421928325689e-22,0,1.03791878757481e-22,7.95733172232698e-24,0,6.68762639910922e-24,1.51410167136619e-06,6.03004328513565e-22,1.56041956093077e-22,0,2.52978565465677e-05,7.39618907255435e-22,9.86650034437498e-23,0,0,1.82887993573552e-22,0,8.73556179473626e-07,0,1.53302647276674e-23,2.32151606684539e-21,0,3.46432750382385e-22,6.29163873596101e-22,4.5247239347262e-23,1.51671517679893e-23,0,3.75612781022089e-05,0,0,5.51363164376962e-23,4.02434883407639e-23,5.57717034454498e-22,1.19008388451318e-22,6.76725422905815e-22
"TCGA-C5-A1BJ-01A-11R-A13Y-07",2.39039208100103e-22,1.5126993836265e-22,3.311823420024e-22,2.71208499903918e-08,3.24793459333969e-06,3.33652413629789e-24,0,1.10408056591366e-22,1.15593466208719e-06,4.00617192647802e-06,9.72085818510347e-24,3.44570284802889e-22,1.19599794662949e-23,0,4.14454833504225e-24,0,2.11448522607998e-07,0,0,6.88422096379991e-23,5.01713091315558e-22,0,1.77735688988981e-22,4.80826790966503e-24,1.4085473020071e-23,0,0,1.02200519642721e-23,0,0,0,4.398180911923e-23,3.20431578758944e-23,4.92020600004411e-24,0,8.25446389266831e-24,3.87363836233183e-22,0,1.75431638090578e-06,0,7.8938310538036e-22,0,6.28112467099846e-21,2.05820391363024e-22,2.77516235032119e-22,1.99742271575695e-24,0,0,0,2.34933291581846e-22,0,0,4.88967126594001e-21,0,8.92078039832951e-23,2.57196432095943e-21,4.6493425782104e-26,9.30869258273316e-24,9.8456223441736e-22,6.57058912514661e-05,4.02001118942682e-24,0,0,0,1.80805666602621e-08,3.3353425134914e-22,1.80805666602625e-08
"TCGA-EA-A78R-01A-11R-A32P-07",0,1.79720654801385e-22,4.99316762784301e-21,8.97980058969867e-24,6.33634442700448e-06,2.00541229770685e-23,1.52052569026673e-22,3.6666069774701e-22,4.25582174488823e-24,1.12829550227289e-06,2.30057309005009e-22,0,4.24083014500046e-23,0,0,0,0,2.55376099681824e-22,3.90209602087998e-22,0,0,0,0,1.2500272001262e-22,0,2.15994343341582e-21,0,0,0,0,0,0,0,1.4007330970791e-23,3.71207877069832e-24,0,7.05900124715304e-25,0,1.31377962663909e-06,0,9.65011496282153e-22,2.63928891249765e-23,2.18291381119468e-05,1.17692715138232e-23,0,3.57687678957803e-25,0,1.30887457081478e-23,1.43794809038683e-21,5.84974316337552e-07,0,0,0,3.80702624798037e-08,6.7272471897901e-22,4.93629767285066e-22,0,1.63569243925812e-23,0,4.16334571518934e-05,0,3.27427685600449e-23,8.89589078211534e-23,0,1.86360060632303e-21,8.98603274006924e-23,1.95346093372372e-21
"TCGA-DG-A2KJ-01A-11R-A32Y-07",0,1.06621643160678e-22,0,0,6.1820504519437e-06,4.44745427473152e-23,8.59800636802512e-23,0,1.54271494948767e-24,3.42114056679508e-06,9.58987852301178e-23,0,7.54934098560225e-22,2.08199426796178e-21,0,0,6.29519524712655e-08,2.18761119273089e-23,0,0,4.89710946484679e-23,7.36141577670069e-23,0,1.23446549578078e-22,0,0,9.89597499570491e-22,0,4.02925386997235e-22,0,0,0,0,5.65765876430739e-24,0,0,3.64552125124382e-09,1.30359088306241e-26,1.71250499658699e-06,0,6.48671828560337e-22,4.16531553237679e-23,3.18047000461613e-05,0,0,1.13741683300155e-24,0,8.56838548832717e-23,0,1.95763801679004e-07,1.89326189948307e-22,0,2.96643712104359e-21,3.78134397079725e-07,0,0,1.20298135837133e-09,0,0,9.6016162368827e-06,0,8.30892178359005e-23,1.37956699198612e-22,0,5.38646560807077e-22,7.7796368904573e-23,6.1644292971165e-22
"TCGA-FU-A2QG-01A-11R-A18M-07",0,1.63988699194424e-22,0,0,4.15173241165526e-06,0,0,0,2.29547044050747e-07,6.13742312213278e-07,9.22886736658439e-23,0,1.29522171109521e-22,2.17346726083447e-22,2.89642791903282e-18,0,3.77968083304251e-23,1.01818261080617e-22,0,3.81501916933628e-24,0,0,0,3.62024641330148e-23,6.89099938675162e-22,0,4.46683814715107e-22,0,2.88959724772047e-24,0,5.64035023602516e-23,3.36982997016253e-23,1.378518905498e-22,3.05994895335261e-24,4.22400665942551e-08,0,1.31854104330056e-23,7.09206262475604e-24,1.11172536158606e-06,0,0,6.44918310755408e-23,1.81918113645988e-06,3.4635070900428e-22,0,0,0,4.32700899713104e-23,0,2.97974833501176e-07,0,1.33966975126748e-25,1.23002043502533e-21,0,1.23126290266364e-22,1.11932865878186e-21,4.25919249094918e-24,7.51809901905493e-24,0,2.59990959031794e-05,0,0,0,4.13549975934268e-23,2.81600443961701e-08,4.26544318934793e-22,2.81600443961706e-08
"TCGA-EK-A3GK-01A-11R-A213-07",5.11126278226688e-23,0,6.65862577512338e-22,3.40179912363721e-22,4.53859241486499e-06,9.83365548319476e-23,1.6244471022179e-23,0,0,2.7894916135677e-06,7.4243819669006e-23,0,0,0,0,0,0,0,0,4.97401456065782e-22,4.83789653541985e-23,7.02967039218409e-23,0,1.04260226128819e-22,1.72564326384116e-21,1.13550396193532e-22,0,0,2.69935290181339e-19,0,1.13307122460412e-23,0,0,9.28300357517968e-11,8.50327986790539e-08,1.08472926968735e-23,4.26742281525174e-22,1.93559877060715e-23,7.99565537133845e-07,0,0,0,1.35191116928485e-21,1.92513684685992e-22,4.75024312316522e-23,5.14000198855799e-24,0,0,4.51218784723423e-22,0,3.42984579725512e-06,0,0,8.1718327126291e-08,1.00352670663571e-22,9.21202703464866e-22,8.04735330319458e-10,1.84734869299264e-24,8.95228544220359e-23,2.24330481388918e-05,2.98474525519185e-23,7.83079974342603e-23,3.02312276626264e-23,0,5.66885324527035e-08,8.87011114597679e-22,5.66885324527044e-08
"TCGA-Q1-A73O-01A-11R-A32P-07",4.45799937243584e-23,0,2.08275158158629e-21,5.18293844397289e-29,4.08718262096362e-06,0,2.37671596032772e-22,1.56233121775404e-22,1.88645724166596e-07,1.63796461895988e-06,0,1.32071870669106e-22,0,2.43637975729277e-22,0,0,1.40249655636919e-07,2.73419668006046e-24,0,9.51777071935539e-23,9.40158960139145e-23,1.55507067496104e-22,4.96834778483786e-23,0,1.3807753374307e-22,0,0,0,0,0,5.1909226466893e-23,0,0,0,1.43876458166903e-07,0,2.94052596610843e-22,0,7.3198688749941e-07,1.79541965028866e-22,0,2.03492412394139e-22,1.91864263932187e-21,0,1.36168141560245e-22,8.75246359935088e-24,0,9.11424459373591e-26,2.25265405141389e-22,4.92043489846532e-23,0,0,0,1.4062703740611e-07,4.2216990829695e-22,1.47952819811008e-22,8.81920352889684e-27,0,3.50950713276196e-22,2.42168321164565e-05,0,0,0,0,9.59176387779361e-08,1.16046714878492e-22,9.59176387779362e-08
"TCGA-C5-A7CH-01A-11R-A33Z-07",1.83383740451149e-23,0,6.38614539592934e-21,0,5.83224819653431e-09,0,2.72069479195494e-24,2.78231516941976e-23,3.40567280134439e-07,1.86105038668163e-06,4.94801497772293e-24,1.4773025076387e-23,9.50006479326435e-24,0,4.09617033338173e-08,0,2.15875117574147e-08,4.86145757344716e-24,2.35831133560463e-24,1.30786755148889e-22,0,2.61445647596914e-22,5.38432389650441e-08,0,4.39147780412596e-22,0,0,0,0,3.60159735052329e-24,0,0,0,0,1.57349669498441e-23,0,1.38323027250641e-22,1.4105451379084e-26,1.5952569971746e-07,1.38866034343279e-22,0,5.98759664643571e-24,2.05853798422233e-05,1.02663546182252e-23,3.92276050145918e-22,0,0,1.21111149049716e-22,0,1.22848140326365e-06,0,1.54669838421637e-25,0,1.3575321975489e-08,0,1.65188399894403e-21,0,0,0,2.63654659229814e-05,2.91910676920951e-23,5.00874533754398e-24,5.40986851371887e-24,0,3.81116463677299e-22,2.19573890206298e-22,6.00690353883596e-22
"TCGA-C5-A1BM-01A-11R-A13Y-07",0,0,0,2.73408722739177e-22,5.6544823249059e-06,1.63935323983944e-23,0,2.07289103338467e-22,1.37992680005058e-07,2.99065468879202e-06,2.95431878186905e-22,0,0,1.57219639178446e-22,5.59071447505525e-24,0,2.13906113990758e-07,1.0263634538443e-22,1.06367929507783e-22,0,0,2.08725164575792e-22,3.4832095490265e-22,1.35904846416811e-22,1.23063385710656e-21,1.27003235617559e-21,8.91670769136504e-22,7.27171018346557e-23,2.49012670654496e-21,2.57364964642093e-23,3.5593279986254e-23,2.09024816610377e-23,0,3.59800454490275e-09,3.30745161116703e-08,0,5.07622422226239e-22,9.21034536272417e-25,3.02294217273858e-07,4.46998102258263e-23,0,0,0,0,0,3.00811484586668e-25,0,7.95076128031975e-23,9.22565629759871e-22,0,3.26323776329373e-23,5.88417694407542e-23,1.64757553101016e-21,1.57364391730083e-07,0,1.45025587116062e-21,4.94328234943069e-25,1.48418298200689e-23,5.21248407269214e-22,4.38692591541455e-05,0,8.61616444549235e-23,0,0,2.20496774077814e-08,6.1531692855328e-22,2.2049677407782e-08
"TCGA-C5-A7CM-01A-11R-A33Z-07",4.70102600412855e-22,0,0,0,1.84182100867107e-06,4.20683966979948e-23,4.55689427356051e-22,0,2.0893699321048e-22,3.71810371095126e-06,6.59192932538969e-23,0,8.46494683327909e-23,0,0,0,3.46075231570503e-24,0,0,6.08435340513445e-23,0,0,0,1.30819183295077e-23,2.13266885279613e-21,0,0,5.83957212475981e-24,0,0,0,0,0,3.98701222242329e-25,1.79869813395685e-23,1.12479346951322e-25,1.13520083564828e-21,6.03011089362009e-23,6.67062608009317e-07,0,6.74351494947255e-24,8.96616249670478e-23,6.19061522722386e-21,5.2950219143046e-22,0,0,0,1.50667246694982e-21,2.59483313201122e-22,1.47983395208699e-22,0,1.89902469304252e-23,1.31027298199346e-21,4.38481894675199e-07,2.90099560890267e-22,1.07014108884811e-21,5.13366184861197e-29,0,0,7.45984496864786e-05,1.51497467204095e-22,0,0,0,1.23448654032755e-21,1.06633442639807e-21,2.30082096672562e-21
