Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-EK-A2PI-01A-11R-A18M-07,0,0.0718455280285527,0.104094051564686,0,0.193672385491107,0,0,0.0873534486716539,0,0,0,0.0972725407046519,0.064538285393848,0.0514930206595534,0.0128934577016251,0.194894707178772,0.0295795028885455,0.0387901091460389,0.0116512603389194,0,0.0419217022320459,0,0.88,-0.0168496568505311,1.08111918066856
TCGA-C5-A907-01A-11R-A37O-07,0,0.00821984150540355,0.231602531822199,0.0794213540177109,0,0.183473223032603,0.0567479801243346,0.00613813883697596,0,0,0.0861587797931722,0.0301176085550381,0.00364818680401523,0.00452050481015369,0.175994858603576,0.0644796500321398,0,0.00511712450421896,0.0571460851723825,0,0,0.0072141323860763,0.1,0.191390674156976,1.02758984256048
TCGA-VS-A9UJ-01A-11R-A42T-07,0,0.0933202688353566,0.122327082054787,0,0.0915007895407531,0,0,0.0069162001040521,0.0419514242559093,0,0.0257263635676756,0,0,0.313778892722757,0,0,0,0.034575210761994,0,0.240505137550368,0.0267115743159326,0.00268705629041394,0.75,0.00366162846951375,1.1223597638211
TCGA-MY-A5BD-01A-11R-A26T-07,0,0,0.442938457981044,0,0,0.0530331452950962,0,0.0738585104847821,0.0121852768165267,0.0476311579103518,0.0854366256990967,0,0,0.02179091993021,0.00247187902476406,0.0441054129984436,0.0478527691553869,0.0540924719964416,0.103911201650081,0,0.000929181758457722,0.00976298929931812,0.79,-0.00142890977566627,1.0827742467082
TCGA-HM-A3JK-01A-11R-A32Y-07,0,0.0234944464126038,0.428138125974166,0.0377620532926373,0,0.0531891382273051,0,0,0.0284231072339024,0,0.0201270841587624,0,0,0.115391566005129,0.0429646508283889,0.167442726032675,0.0283772693542761,0,0.0335608500663524,0,0,0.0211289824138013,0,0.675596753726208,0.780604270202058
TCGA-DS-A7WF-01A-11R-A352-07,0,0,0.317481962985675,0.0410681059618972,0,0.190873671702856,0.0107835301078048,0.0597083896957282,0,0,0.0429109977620391,0,0,0.0277915113742453,0.173997278799147,0.0525250391687405,0.0149212355398819,0.0152518620495019,0.0370784072122126,0,0,0.0156080076402705,0.43,0.0574141031486074,1.08265411460006
TCGA-C5-A8YT-01A-11R-A37O-07,0,0,0.0595200601988307,0.149846488245139,0,0.149697352934758,0,0.000608490632013094,0.0163159424886307,0,0.242257099618887,0.101604873756063,0,0.00484548379279335,0.000535402970053045,0.186986234678395,0,0.000813707340054186,0.0753448742478636,0,0,0.0116239890965188,0.01,0.399847380002392,0.945765476047641
TCGA-JW-A852-01A-11R-A352-07,0,0.0683838545802498,0.0263135744991238,0.0599900375636168,0,0.0379878308053924,0.00723753516288641,0.0441273915325267,0.0394840803223673,0,0.0131426464056962,0.0211073599205966,0.0331922675923273,0.21416805045815,0.031029061919663,0.111527166270512,0.111879849400085,0.0230020655787335,0.151491666705887,0,0,0.00593556128218645,0.02,0.369638315519562,0.92834200024269
TCGA-HM-A3JJ-01A-21R-A21T-07,0,0,0.442260465413526,0.0490570229160846,0,0.068822255077008,0.00806363845369278,0.0189900635493962,0.00899634503638467,0,0.00212067318218401,0.0304901478945229,0,0,0.141914022769993,0.0889656055452286,0.0482139342084872,0.0232052543125016,0.0653295126256854,0,0,0.0035710590153047,0,0.573549783578634,0.825511330235586
TCGA-VS-A9UM-01A-11R-A42T-07,0.00238439348146478,0,0.475753412832561,0.0122344410586003,0,0.117853996969722,0.0187323329931451,0.0200175161400038,0.00196900135142873,0,0.0815152801231476,0,0,0,0.0325247669246025,0.166066133788798,0,0.0300089391372687,0,0,0.016171745267658,0.0247680399315993,0,0.56688309394609,0.835477285916293
TCGA-C5-A2LT-01A-11R-A18M-07,0,0.0139826151215684,0.300813556339902,0.146089981431742,0,0.18381678968396,0.00353458799643913,0.0285861683169036,0,0,0.117450161296665,0,0,0.000401407904704808,0.0199848451515249,0.0716170317267056,0.0252500251002791,0.0433333348092061,0,0.0315660376635484,0.0115748151344301,0.0019986423224204,0.02,0.364689178339728,0.933810702653401
TCGA-DS-A0VN-01A-21R-A10U-07,0,0.0326841279994507,0.135790024878109,0.150772712647512,0,0.198550531848219,0.0106676083682088,0.0489552683899808,0,0,0.101107287989445,0.000710233469639013,0,0.0385152694239302,0.166392956105589,0.0668556237479741,0.0298132542245347,0,0,0,0,0.0191851009074064,0,0.577899514984184,0.817160329033376
TCGA-EK-A2RB-01A-11R-A18M-07,0,0.0238767842301035,0.0451297912876036,0.136747104903145,0,0.0962054503169181,0.0659718513967513,0.0392845882935739,0.0408121375361327,0,0.0872620255049974,0.0375024052294123,0.133215733125619,0.00571269932438968,0.00481656640496457,0.0354464433077714,0,0.141178138352793,0.0809344362945881,0,0,0.0259038444912374,0.04,0.287698743148383,0.967805531952431
TCGA-XS-A8TJ-01A-11R-A36F-07,0,0.00635592773754388,0.267430608507527,0.0923741705139891,0,0.0648538269081767,0.0222192289047366,0.0345295026510005,0.00217837164980189,0,0.0406978710383322,0.000418737386296963,0.0585783526305054,0.0111680647736666,0.103783600122087,0.0990673909712025,0.0513143344193028,0.105746884113403,0.0392831276724274,0,0,0,0.01,0.383220317114098,0.922262335799061
TCGA-R2-A69V-01A-11R-A32P-07,0,0.00245089540897156,0.275195259678601,0.202965752457425,0,0.00877636299453513,0.0152702221029119,0.0444310107420099,0,0,0.0645110955928061,0,0.00514251398289274,0,0.134259478376877,0.157359550046026,0.0402013499569892,0.00213581816422561,0.0380313312705277,0,0,0.0092693592252012,0,0.751313741555129,0.727407085350457
TCGA-JW-A5VH-01A-11R-A28H-07,0,0,0.126521810331385,0,0,0.166663253835302,0,0.0426242524766238,0.0254067970533207,0,0.0983301169453098,0,0,0.211940196192971,0.00504136873673707,0.211518283845345,0.00387020427341851,0,0,0.0839913015127135,0.00453549964546677,0.0195569151514068,0.62,0.0180063605499684,1.09234137230221
TCGA-C5-A902-01A-11R-A37O-07,0,0.0324919719119242,0.0659149938104481,0.287937972510589,0,0.0993588384328058,0,0.0205360114196882,0.182425982767571,0,0.139308888534235,0.0667614233864996,0.0269933813814668,0.0149050222747318,0.0189484326988433,0.029904064672242,0.0129264352777449,0.00158658092121108,0,0,0,0,0,0.496733485516209,0.884042234868051
TCGA-C5-A1MQ-01A-11R-A14Y-07,0,0,0.752548050151232,0.0625793629878927,0,0.00522398973537273,0,0.0298787238248099,0,0,0.0133470490032597,0.0119088931218474,0,0.00826489399200041,0.0142590034748415,0.0792196545977227,0,0.00361517145836525,0,0,0,0.0191552076526559,0,0.959185922156942,0.481120231390766
TCGA-C5-A3HF-01A-11R-A213-07,0,0,0.738794925963993,0.0272146717009476,0,0.0810529768643115,0,0,0.0301424957865342,0,0.0038650135109033,0.010117421054105,0,0.00811620458747551,0.0248035608848252,0.0278994410097688,0.00196749214639627,0,0,0.00410608882099018,0.023929615292099,0.0179900923776502,0,0.795823800208078,0.652423594121853
TCGA-ZJ-AAXF-01A-31R-A42T-07,0,0,0.653375801025868,0.041984253599204,0,0.117048881383338,0,0.0150406702441591,0.00567679920394949,0,0.0240962181739189,0,0.00326255438039663,0.0243766896367378,0.0466850918306437,0.0432905639907662,0.00860950684262505,0.0004414288165393,0,0,0.000328021308417974,0.0157835195634351,0,0.83413348009089,0.635861528531534
TCGA-C5-A3HD-01B-11R-A213-07,0,0.113680234221256,0.0423257935435816,0,0,0.254051979157142,0.0372357667174272,0,0,0,0.0729977439583402,0.0314457727738423,0,0.147955988332936,0.107714374383775,0,0,0.103867498577784,0.0852083073317243,0,0,0.00351654100219136,0.23,0.119301012764146,1.04826305545273
TCGA-FU-A770-01A-11R-A33Z-07,0,0,0.0444890746118529,0.0499654730675681,0.0144683618308296,0.286628812849288,0.0118928496195763,0,0,0,0.158244934198446,0,0,0.0500119635891836,0,0.0469104670799148,0.0376735488293166,0.0438349292611241,0.0175393522233989,0.0916217133377848,0.0136945737672768,0.133023945734439,0.94,-0.0365100367250171,1.11374643690862
TCGA-VS-A94Y-01A-11R-A38B-07,0,0,0.001545479794734,0,0,0.137174790954339,0,0,0,0,0.0670152200566045,0.0185449599625605,0,0.654798399328919,0.0254738732694094,0.0735208624406121,0,0,0,0.0179160615433836,0,0.00401035264943836,0,0.821242509410483,0.575794673235462
TCGA-LP-A5U3-01A-11R-A28H-07,0,0.0743656590247356,0.0311885906342571,0.00834408700381983,0,0.237792900551697,0,0.150425152485149,0,0,0.00963454812908024,0.0377993587072023,0.0288701933593583,0.0350508815483435,0.228191750092169,0.027812647652402,0.0537831813286492,0.0143652172091753,0.0478527150649731,0,0,0.0145231172089884,0.0600000000000001,0.219468251078262,1.03093370927463
TCGA-C5-A1M8-01A-21R-A13Y-07,0,0,0.16034935611609,0.120683939366881,0,0.119264585708081,0.00442700429797262,0.0158792442086654,0.0238164155903626,0,0.0190315080049524,0.00764894781659109,0.0985913920047957,0.072960630562154,0.050450650140875,0.273683240535566,0,0,0.030420174102882,0,0,0.00279291154413075,0.62,0.017360513319827,1.06751956560927
TCGA-VS-A8QA-01A-11R-A37O-07,0,0,0.170764036750363,0.159123396552439,0,0.129203127579678,0.0179232480813159,0.0627094915004217,0.057258257114423,0,0.0821698816064609,0,0.0106632310675863,0.00339595747045672,0.162270565952513,0.0673645744555396,0.0475271996630502,0,0.0296270322057525,0,0,0,0.02,0.336789594852235,0.955240862474775
TCGA-JW-AAVH-01A-11R-A38B-07,0,0.263078953459851,0.056090390971281,0,0.211482177940853,0,0.0096778281429297,0.00817196485028961,0.00867828731251147,0.0561603517483157,0.0824966784980392,0,0.0389294191030031,0.00552171120061288,0,0.0414968136018246,0.0201306431803727,0.0852148714838479,0.112869908506268,0,0,0,0.46,0.0477038800033085,1.05300259941876
TCGA-C5-A7CK-01A-11R-A32P-07,0,0.0219875836647537,0.679525651100053,0.0149385484595197,0,0.112819025349773,0.0051759163564634,0,0,0,0.0315901907222815,0,0.00152851198338602,0,0.0191029751059841,0.0540047206854931,0.0417273386611217,0.00212712337391815,0,0.0127230783422222,0,0.00274933619503072,0.01,0.375617836553155,0.946410140976562
TCGA-DG-A2KL-01A-11R-A180-07,0,0.0260211890129383,0.0757417762573012,0.0361168507175408,0,0.122338594362287,0.0226333430712304,0,0,0,0.0586927855479178,0,0,0.205673475445726,0.129850901092416,0.0570366879897448,0.0866826550742005,0.00828628310693716,0.164013903719719,0,0,0.00691155460204071,0,0.516958547494661,0.860097383849379
TCGA-VS-A94W-01A-12R-A37O-07,0,0,0.635830060080472,0.0641574003386724,0,0.0338179726489655,0,0.0360066256091864,0.00783735390352736,0,0.0285688993984395,0,0,0.00557779232287697,0.0890605743668795,0.0263125031993425,0.0411728887001371,0.00411542818825154,0.0213138330658699,0,0,0.006228668177379,0,0.832247525468239,0.636084785165484
TCGA-VS-A9UQ-01A-21R-A42T-07,0,0.0010487664829295,0.338583457565911,0.165851663453872,0,0.175591178616605,0,0.00707301440873179,0.0567174631149445,0,0.00956494514303162,0.0266596993189232,0,0,0.024154758942136,0.0942479856149471,0.0173644097952331,0.0315632374539635,0.027974314642463,0,0,0.0236051054463086,0.13,0.159707622008642,1.02670410729278
TCGA-BI-A0VR-01A-11R-A10U-07,0,0.0142862584845895,0.741486741164123,0.0500264553184589,0,0.0274295935010081,0.00588661424584055,0.0137788222144403,0,0,0.0190775479369372,0.00548582392337664,0,0.00357091107655116,0.068926871783972,0.0129771580261413,0,0.00898841735757577,0.019403263491903,0,0,0.00867552147508233,0,0.951366514515727,0.483890098338796
TCGA-VS-A950-01A-11R-A42T-07,0,0.0319146271246864,0.485757012692238,0.0336695752594491,0,0.00440929745844211,0.00700457388326873,0.0191292370582834,0.010953340909023,0,0.040039077619472,0,0.0240980988477316,0.201467382237591,0.0422047365103402,0.0577045763065548,0,0.00526267247467382,0.0213316899088819,0,0,0.0150541017093637,0.01,0.380915215096823,0.930675300324951
TCGA-Q1-A73P-01A-11R-A32P-07,0,0,0.628354748063967,0.0856410654617208,0,0.0751737647017597,0,0.0249901001034478,0,0,0.00618889932460796,0.011173087599864,0,0,0.0801453261550497,0.0669899007742927,0,0,0.0152161333378468,0,0,0.0061269744774435,0,0.611768573881816,0.797952700551713
TCGA-EA-A3Y4-01A-51R-A24H-07,0,0.0102223756440812,0.171242370342083,0.313802563518368,0,0.00872778647091076,0.0607583096949285,0.0718243803989132,0.0610847909069387,0,0.125199434164926,0,0.016801173462702,0,0.0707338788649758,0.0662059217268474,0.00936767426984211,0,0,0.0140293405344836,0,0,0,0.546973447257574,0.835662340519785
TCGA-EA-A439-01A-11R-A24H-07,0.00326779706797599,0,0.387795736416452,0,0,0.147549813398545,0,0.0500760765551405,0,0,0.0416726347354743,0.0292812978933874,0,0.0378327212192125,0.167159360591326,0.0575649087879793,0.0042882019441654,0.00946911286522217,0.0640423385251193,0,0,0,0.03,0.318039259454709,0.959972366739353
TCGA-JW-A5VL-01A-11R-A28H-07,0,0.0570877983662935,0.0444278003525086,0,0,0.309148755511223,0,0.04980917111881,0.0315104012339013,0,0.0879904178249908,0.00927076210293599,0.0331405933755593,0.0358815265314015,0.217118863523102,0.0628560055526814,0.0480501802298825,0,0,0,0,0.0137077242767108,0.01,0.472621603736554,0.88395096990569
TCGA-EA-A3HT-01A-61R-A21T-07,0,0.0265989935527194,0.547061173865486,0.0121173114771,0,0.10665441720906,0,0.000495433680359871,0,0,0.043460143910566,0,0.0271901529149473,0,0.0451145739686091,0.106588236529363,0.0365687310117181,0.02293983724371,0,0.00861129580665658,0,0.0165996988297046,0,0.674092872327707,0.770717666338157
TCGA-WL-A834-01A-11R-A352-07,0,0.0473896965794771,0.203099132634122,0.08101610121268,0,0.112053615595902,0,0.00951350526817286,0.0294812528079775,0,0.0447705884833547,0,0.0118159612341854,0.043790739133695,0.0499250790760557,0.100433551913371,0.167258848153169,0.0304494956604183,0.0673616243114594,0,0,0.00164080793595963,0.53,0.0294400269668371,1.05015890153181
TCGA-DS-A1OC-01A-11R-A14Y-07,0,0.00590522323652915,0.445730169303475,0.0700516194310653,0,0.0775768173851187,0.0375178636785611,0.0419373125424744,0,0,0.0661529843014634,0,0.00175876838874405,0.0108340570096026,0.043535021282822,0.121165694960281,0.0181605031248909,0.0069748264060451,0.0461188677633377,0,0,0.00658027118558935,0,0.495256805844768,0.872385392658907
TCGA-EK-A2PL-01A-11R-A18M-07,0,0.12774148512887,0.279139254889712,0.00818481583054102,0,0.179176326052388,0.00587192033699946,0.0543462245317392,0.00595590986432182,0,0.0224515545558734,0.0270139316335913,0,0.03301553103109,0.13063496619951,0.0675026738123171,0.0193899949535247,0.00219729148559654,0,0,0.0160996286992808,0.021278490994645,0.23,0.11721061709233,1.04186512873441
TCGA-VS-A9UO-01A-11R-A42T-07,0.00385350597771548,0,0.404078514889889,0,0,0.21069266341323,0,0.024948315725733,0.0895469009231451,0,0.170566617019766,0,0,0.0159591985386301,0.0390132303559432,0,0.00195134860037545,0.00923211472866833,0,0.0222385853043373,0.00739361222951183,0.000525392293055457,0.46,0.0476290598465808,1.0942737619621
TCGA-ZX-AA5X-01A-11R-A42T-07,0,0.0107088150120694,0.138795144104972,0.0367850271849293,0,0.158223753438083,0,0.00376880657855502,0.0210105205516084,0,0.0777246455622762,0,0,0,0.136649994190887,0.218836603762047,0.0353642029370774,0.0457194176357705,0.0917457786659278,0,0,0.0246672903757972,0.01,0.394268896232605,0.917267058929495
TCGA-C5-A7X3-01A-11R-A352-07,0,0.000275908563535686,0.746938859311386,0.0505794505389416,0,0.0188898842459138,0,0.0258200512834302,0,0,0.00672145939796337,0.0216322121891979,0,0,0.00874415835104655,0.090327250715722,0,0.00565008055861142,0.0185123880698702,0,0,0.00590829677438092,0,0.921931163430428,0.527837479212288
TCGA-UC-A7PG-06A-11R-A42S-07,0,0.081584297478875,0.353771419895856,0.138958453963047,0,0.00598045018713823,0.00279716382620944,0.0572110129075245,0.0181196316671478,0,0.0256522305102828,0.000486341391354703,0.00384044787991659,0,0.10294800443328,0.16748588352362,0.0290580413941226,0.00141943968632157,0,0,0,0.0106871812553037,0,0.56623076214813,0.834344545169098
TCGA-C5-A7X8-01A-11R-A36F-07,0,0.00449396433290594,0.907367532496679,0.0354590754988496,0,0.00208862368159955,0,0.00139455136365736,0,0,0,0.00984802041951058,0,0,0,0.0317333958863366,0,0.00156880513027315,0,0,0,0.00604603119018778,0,0.974174604221407,0.387064581589372
TCGA-Q1-A6DW-01A-11R-A32P-07,0,0.0101704439256128,0.563813648034427,0.00896743585791135,0,0.109141710600097,0.0157640672212675,0.00712119456099247,0,0,0.0696142354531593,0.00863809970448167,0.00143077306811704,0.0152398751960883,0.0120941697330466,0.0695397711609208,0.0140332020594812,0.0327109379993225,0.0588969189890272,0,0,0.00282351643604721,0,0.654487358021701,0.782012534723873
TCGA-EA-A5ZE-01A-11R-A28H-07,0.000929682326442907,0,0.483866845424011,0.0100224955216473,0,0.143176109887968,0,0,0.0245522052036275,0,0.0431948012687564,0,0,0,0.0352368228916662,0.210022400399885,0.00898134283378592,0.00839651542163302,0.00623125594834134,0.00687964376680114,0,0.0185098791054349,0,0.750449374441848,0.733564346082839
TCGA-DS-A0VK-01A-21R-A10U-07,0,0.0599001401473481,0.162992938433536,0,0.0878145245598823,0.0802244666757911,0,0.0446130041604892,0.00965431450201894,0.0178454832706281,0,0.0512658430146223,0,0.0223830754456384,0.113410734685636,0.0723564794512092,0.253297247262801,0,0,0,0.00493642924494572,0.0193053191454539,0.05,0.258891048632988,0.974735315848976
TCGA-EA-A3HR-01A-11R-A213-07,0,0.00898100837402083,0.043044406418239,0.0355013172169712,0,0.202633379303081,0,0.0138595194434012,0.0422017237711271,0,0.0835779101251122,0,0.134830066071211,0,0.0531443817422776,0.0490282011749367,0.118427835616185,0.00553885749761804,0.0996806644175265,0,0,0.109550728828292,0.4,0.0621182647599767,1.03870571970475
TCGA-ZJ-AAXN-01A-11R-A42T-07,0,0.0418517724125145,0.0105479210347722,0.043306502792349,0,0.217203463304925,0.0611725820984147,0.0327271335498959,0,0,0.128808605017,0.0286023541657206,0,0.135179229679787,0.164531352680013,0.0395761355330458,0.0156087713703069,0,0.0808841763612548,0,0,0,0.01,0.412370495101275,0.916124158949282
TCGA-DS-A3LQ-01A-21R-A21T-07,0,0,0.658303851450244,0.0262220225782317,0,0.0159598632323307,0.00901003204751798,0.0144936899672985,0,0,0.00623131417393259,0,0,0.0517119401235892,0.0606571452333685,0.130188027124173,0.0114222392912493,0,0.00388957168655194,0,0,0.0119103030915123,0,0.872396936776388,0.601716832595881
TCGA-FU-A3WB-01A-11R-A22U-07,0,0.0545730579098177,0.361434444558325,0,0,0.060958298918317,0,0.037516818906523,0.0367620708145175,0.00111419117254343,0.0887018852449985,0,0.00925822840285133,0.0133103113400838,0,0.0735585649193596,0.0218514595787157,0.124128358638497,0.115897762556887,0,0,0.000934547038563511,0.32,0.0850609261871576,1.04111871476319
TCGA-VS-A9UD-01A-11R-A42T-07,0.0131239698433548,0,0.58745579290798,0.0706299505331984,0,0.0304823223388176,0.0302138511784847,0.0509967193465402,0,0,0.0292655355818112,0,0,0.00196211946345932,0.0871670967820761,0.0578542425412211,0.00552672029415343,0.0133263311209493,0,0,0,0.0219953480679541,0,0.904647712272283,0.584338700542403
TCGA-IR-A3L7-01A-21R-A213-07,0,0,0.049780178090065,0.0759464147827395,0,0.0859657662175248,0.00304690975095154,0,0.0952314105619804,0,0.0821778324418611,0,0.135692397333753,0,0.0244191400610126,0.304693036306578,0.00218619310024041,0.0465045912587137,0.0943561300945799,0,0,0,0.99,-0.0842731877191558,1.10124516530429
TCGA-FU-A3HY-01A-11R-A21T-07,0,0.0303606098372497,0,0,0,0.194343549480598,0,0.00575442614784897,0.011936400018365,0,0.0516550566214469,0.0094481801900682,0.0339695553204524,0.460098620092573,0,0,0,0.0784551101491942,0.123978492142203,0,0,0,0.07,0.211431009805663,1.03153929519908
TCGA-EA-A50E-01A-21R-A26T-07,0,0.050181660319772,0.137185193609892,0.00789722381591822,0,0.0930782218654339,0,0.0410561276134271,0,0,0.0373464962999353,0,0,0.115538689652629,0.0959595841176249,0.340088178623591,0.0135088898602673,0,0.058750106792367,0,0,0.00940962742914159,0.0600000000000001,0.235726869593178,0.989140103828868
TCGA-EA-A3HQ-01A-11R-A213-07,0,0,0.164976064922017,0.0711180960040293,0,0.186850191526571,0.0228584495992814,0.0115013601581011,0.00539893773666954,0,0.0519165501905744,0,0,0,0.141935341021553,0.20016657299724,0.0941542718990272,0.00469274573502102,0.0371983879770315,0,0,0.00723303023288305,0.01,0.458501403835401,0.88715017568026
TCGA-LP-A4AW-01A-11R-A24H-07,0.00327131837556764,0,0.486871663436732,0.0688743541099477,0.0278753475335912,0,0,0,0.0326325065035652,0,0,0.0208035535023432,0,0.110453511976972,0.0252783526679978,0.127326614341548,0.0481104669564635,0,0.00562856544402144,0,0.0133452162594942,0.0295285288917554,0,0.536845956877084,0.85095256500284
TCGA-EA-A3HS-01A-11R-A213-07,0,0.0144757955812735,0.200906911314539,0.0538584955719101,0,0.147584216713141,0.0102351540579846,0.0278515314136425,0.0395621627294343,0,0.0874460684209311,0,0,0.107792127938423,0.174858653102929,0.0847093139951854,0,0.00168007467093285,0.0490394944896734,0,0,0,0.01,0.396913082497587,0.919317926881494
TCGA-MU-A51Y-01A-11R-A26T-07,0,0.038196621296052,0.196136458695827,0.112173788673695,0,0.204993146533775,0,0.0466904408000634,0.0198737413369782,0,0.0235973307913841,0.00422511312878594,0.0487898230280598,0.0205431772575686,0.175030947138296,0.0742550204915179,0.018042045431612,0.0174523453963859,0,0,0,0,0,0.627713684403362,0.787730995193958
TCGA-VS-A9UL-01A-11R-A42T-07,0,0,0.565669211945267,0,0.0520399491898102,0.0491076523301651,0,0.0585728082529828,0,0.0126637609071943,0.0550218801347727,0,0,0.0289108712141163,0.0643483727244552,0,0,0.0175332283392241,0.0711969396486404,0,0.0221844642573842,0.00275086105598796,0.37,0.0664530463045697,1.08134681042224
TCGA-C5-A2LV-01A-11R-A18M-07,0,0.00884272362833912,0.0603048862394299,0.0443827272624415,0,0.0723871966960294,0.025216129980646,0.000482104248443825,0.0150723176066468,0,0.0397055263298973,0.00488865118501821,0,0.415364766656182,0.0582874366971345,0.126390755041984,0.0518002038570428,0,0.0768745745707651,0,0,0,0,0.619119064515056,0.788369003538011
TCGA-HM-A6W2-06A-22R-A33Z-07,0,0.0336741461944064,0.00783499516757825,0,0.0448273984473913,0,0,0.00776754397999302,0.0343677088857782,0.034607532603031,0,0.0272170408453973,0,0.579032666350822,0.00659014914614946,0.155728577297907,0,0,0.0105010738277702,0,0.039349664017174,0.0185015032366022,0.01,0.430163989573938,0.938173680120234
TCGA-IR-A3LL-01A-11R-A213-07,0,0.0486904857430761,0.0759039018065251,0.139925895491735,0,0.125978553335979,0.117592115880634,0.0257927086712949,0.00388695931698537,0,0.115303742668755,0,0.0245696377815078,0,0.185850764358243,0.116655633946475,0.0158378435255006,0,0,0,0,0.00401175747328893,0,0.498859605783941,0.866330653191785
TCGA-EA-A5ZF-01A-11R-A28H-07,0,0,0.376938894721835,0.0235178459096157,0.0912905916987707,0,0.00614538176304951,0.0170754535568899,0.0483341451861684,0,0.039415067795305,0,0,0.105748629579212,0.0109076624936643,0.0855789500226519,0.00886844261242079,0.0384037781076908,0.13333018303982,0,0.00744935197830289,0.00699562153460326,0.81,-0.00648728833763466,1.07332091315112
TCGA-BI-A20A-01A-11R-A14Y-07,0,0.0142819786960737,0.387323500010133,0.103854687427208,0,0.0708265492020437,0.0175048827064644,0.0104299371715567,0.0396096383337531,0,0.000859233488246291,0.0119218094396113,0,0,0.126000857488722,0.109266865696841,0.0185608935221676,0.00471308194340963,0.0774287464213859,0,0,0.00741733845238353,0,0.618687425379927,0.805806279441327
TCGA-C5-A1BL-01A-11R-A13Y-07,0,0.0567776569282513,0.373469603152424,0.0517361701165549,0,0.0968677190860407,0.0200432424532677,0.0273262058739892,0,0,0.0692340140445078,0,0,0,0.0855500318173771,0.105497683526675,0.011711918708286,0.0640757528521523,0,0,0.019806590888145,0.0179034105523289,0,0.606521308602647,0.81381146603761
TCGA-VS-AA62-01A-11R-A42T-07,0,0,0.303868188673648,0.127303447948868,0,0.185670210309544,0.0048967378665764,0.0734213851081521,0.0172779570641686,0,0.0511006287127106,0,0,0.0553541419816846,0.125219215660666,0.0201264729120792,0.0316678927637721,0,0.00409372099813071,0,0,0,0,0.610864773014026,0.800167304371101
TCGA-UC-A7PF-01A-11R-A352-07,0,0,0.597009529084015,0.104886594015092,0,0.00627761634051904,0.00532238071894302,0.0236926011172497,0,0,0.0253028436333749,0.00561471231800201,0,0.0022078287613921,0.105346250064537,0.0549174557243148,0.0243755473587168,0.00545180876201101,0.0303509949207559,0,0,0.00924383718107726,0,0.891321877831269,0.592307369034934
TCGA-C5-A8XH-01A-11R-A37O-07,0,0.0433525529576167,0.155762908865919,0,0,0.14221262051607,0.00574785229710677,0.0275330905529567,0,0,0.054774837492265,0.0110684054829691,0,0.193405688278814,0.226005866570472,0.0665686895381715,0.0153515999514316,0,0.0517392441791072,0,0,0.0064766433170998,0,0.685870797333773,0.74255165489034
TCGA-C5-A2LS-01A-22R-A22U-07,0,0.010060150524035,0.457413064754042,0.0822741921736615,0,0.110489303771017,0,0,0.0277448141159467,0,0.00130567357725757,0.0327971890219567,0,0,0.00430184477845105,0.0891872827582831,0.0679516677975847,0.034428520353684,0.0495520568866007,0,0,0.0324942394874795,0.64,0.0157263071420566,1.07917086662327
TCGA-C5-A0TN-01A-21R-A14Y-07,0,0.0243642815242382,0.0182801923685635,0.0465250522120558,0,0.155778879297295,0.0126215464166853,0.0142475267591755,0,0,0.0605436062579335,0.0053871127667764,0,0.374806710951901,0.0851427701449085,0.100690001492223,0,0.0857832488071558,0.00219547031929134,0.0106034176230143,0,0.00303018305878193,0.03,0.325712419799076,0.971029184377406
TCGA-EX-A69M-01A-11R-A32P-07,0,0.00933450689269426,0.580309156822527,0.118590106307642,0,0,0.00627230556232747,0.0520438399840192,0.00243958784525878,0,0.0187351291715515,0.00327490615080216,0.00171452050907265,0,0.0982189477542061,0.0689159944426607,0.00802340778885312,0.00503405674927511,0.021303317205813,0,0,0.00579021681329674,0,0.864509858923608,0.618115336837472
TCGA-JX-A3Q0-01A-11R-A32Y-07,0,0.0182391244007557,0.525079879288647,0.0687108378940468,0,0.0527882920914606,0.0115914094074621,0.0459578820739788,0.0121704729271694,0,0.0296233551307675,0.00248602861713661,0,0.00808502852938995,0.105609462736903,0.0664061774653338,8.46087841088117e-07,0.0191625309228555,0.0266939355703777,0,0,0.00739473685587491,0,0.755403115335043,0.708955140756811
TCGA-VS-A94X-01A-11R-A38B-07,0,0.0168437485968323,0.200317555077489,0.0451766012425932,0,0.120612139004882,0.0348632563390173,0.057007161114141,0.00959888401396179,0,0.0449502380361719,0.0249496835264667,0.0269863906667269,0.0311707072560796,0.0955685048783079,0.0435368959937786,0,0.172895988130688,0.0703464806558071,0,0,0.00517576546705708,0.03,0.312548348576421,0.958317289743763
TCGA-DS-A1OB-01A-11R-A14Y-07,0,0.010731735857973,0.370724894302248,0.030901545383357,0,0.0515773685506971,0.0265454693070625,0.0171248692141769,0,0,0.0504867766860813,0,0.021538384231074,0.0124333457873705,0.136670201750365,0.199836165254153,0.000963235677490354,0.00652493098193201,0.0353444322856075,0,0,0.0285966447304114,0.01,0.399670010075856,0.916129778209444
