"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000151012.13",3587.31153556955,-2.75507042338615,0.316843589703128,-8.69536425201963,3.45718908876953e-18,3.39258072832346e-16
"ENSG00000224308.1",25.8852153324664,-3.1389908256716,0.361097751819846,-8.69291157270252,3.53267326312016e-18,3.45809460534318e-16
"ENSG00000125864.14",244.323379093834,-1.44982713041632,0.166942314942987,-8.68459941334497,3.80079421328197e-18,3.70227239767969e-16
"ENSG00000152661.9",34585.4565737229,-1.69385928228206,0.195261934298885,-8.67480540108393,4.14258256055579e-18,4.01546908589815e-16
"ENSG00000231811.3",16.9507113198106,-2.95340455024484,0.340572821118064,-8.67187387575182,4.25066340827327e-18,4.1101841663657e-16
"ENSG00000154764.6",736.403282548665,-2.47003731143574,0.284988834792479,-8.66713712919438,4.43121152938049e-18,4.27434017231848e-16
"ENSG00000176383.9",199.216659078419,-1.58910896860924,0.183699860947112,-8.65057251767191,5.12417069350546e-18,4.90695041410686e-16
"ENSG00000177469.13",32593.660536222,-1.12964538489474,0.130723709289536,-8.64147285166704,5.54929361228299e-18,5.26319964734352e-16
"ENSG00000187180.3",62.9084340530904,-5.32831146609617,0.617190591737386,-8.63317026770777,5.96745047817376e-18,5.63284700493331e-16
"ENSG00000243321.3",17.8412708258451,-3.97372046343268,0.460475192109465,-8.62960813421637,6.1562525207294e-18,5.79725964808354e-16
"ENSG00000117983.17",2088.9757849807,-5.11449624587652,0.593020103763359,-8.62449049099596,6.43786291928376e-18,6.03378428924361e-16
"ENSG00000198930.13",259.231016466278,-4.86787034996696,0.564974656800198,-8.61608621090499,6.9281600244217e-18,6.46275068631055e-16
"ENSG00000156510.13",256.437292813137,-3.17956591649764,0.36905334691431,-8.61546424949752,6.96587558885283e-18,6.48267928920353e-16
"ENSG00000172000.7",152.674348319891,-2.22890972212368,0.259325030112379,-8.59504275833991,8.32337991361088e-18,7.72787814227408e-16
"ENSG00000174343.6",74.3567276430644,-3.27581255194742,0.381470528547545,-8.58732800255928,8.90152368722701e-18,8.24534828458212e-16
"ENSG00000050165.18",8081.05567696255,-1.49174362515356,0.173901115232639,-8.57811419528822,9.64411790377932e-18,8.91237888800306e-16
"ENSG00000108179.14",12024.7531924752,-1.26047031933031,0.14698471519993,-8.57551969002903,9.86403751719983e-18,9.09441319463692e-16
"ENSG00000145824.13",41087.2348300199,-2.59722582834075,0.303167409864373,-8.56696908649471,1.06244399097706e-17,9.75013704219575e-16
"ENSG00000180316.12",162.058977732698,-2.82967309271309,0.330635389196347,-8.55828863205171,1.14555271344981e-17,1.04643864803497e-15
"ENSG00000196139.14",6858.52329025324,-3.03316518231988,0.354406825771446,-8.55842766492297,1.14417232727391e-17,1.04643864803497e-15
"ENSG00000129151.9",409.035385941441,-2.37493073562406,0.277679799538246,-8.55276739457942,1.20171913800545e-17,1.09270998225289e-15
"ENSG00000228649.9",317.73973424556,-1.4274818429063,0.16718725145036,-8.5382218471971,1.36303040783923e-17,1.23655241461753e-15
"ENSG00000115844.11",148.072270339694,-2.36935427343926,0.278546249918499,-8.50614314187506,1.79814939916635e-17,1.60557731824211e-15
"ENSG00000179148.10",846.18355625092,-2.45416138605745,0.288609919719039,-8.50338542918612,1.84140261802663e-17,1.64050352340822e-15
"ENSG00000123892.12",4051.4785620307,-1.71349633972334,0.20163890854979,-8.49784573843908,1.93141546198872e-17,1.71299700202557e-15
"ENSG00000250378.4",39.6347398698518,-2.74582693774969,0.323334283233349,-8.49222331232977,2.02721007304966e-17,1.78994974044663e-15
