"Gene","Ensembl_ID","Direction","BaseMean","log2FC","Pvalue","FDR"
"PHYHIPL","ENSG00000165443.12","Upregulated",17.363008102451,1.20966340368626,0.000560624589582645,0.00251813527149578
"AL035252.2","ENSG00000230725.6","Upregulated",1.97526222255542,1.58542101067389,0.000561006112284371,0.0025194703588348
"ARSL","ENSG00000157399.16","Downregulated",96.4139946404941,-1.006434829594,0.000561159349098094,0.00251977997044318
"CERKL","ENSG00000188452.14","Upregulated",4.58780499412795,1.36857006685152,0.000561870431100157,0.00252221518643128
"LCN12","ENSG00000184925.12","Upregulated",11.9571761438597,1.2235220672712,0.000562069417851721,0.00252272958534889
"SCNN1B","ENSG00000168447.11","Upregulated",1049.47623934758,1.18818305407809,0.000565301306351074,0.00253419115918511
"IGKV2-28","ENSG00000244116.3","Upregulated",77.0847446526823,1.80468335249334,0.000566752230337782,0.00253993368354677
"GRM7-AS1","ENSG00000236202.1","Upregulated",1.1523364742669,2.18261893020038,0.000569009451892133,0.00254948316729447
"AC006450.3","ENSG00000236668.2","Upregulated",1.70577419317665,2.13859102300672,0.000569341695930291,0.00254962726213457
"AC103810.1","ENSG00000264057.1","Upregulated",3.55025054584798,1.01518379761445,0.000570926083288813,0.0025548087547409
"AC114341.2","ENSG00000287879.1","Downregulated",14.9836111883191,-1.33644116291532,0.000574350266631417,0.00256859338272686
"SPRR2E","ENSG00000203785.9","Downregulated",25798.4804327433,-1.46943204448365,0.000574690852286232,0.00256973208026029
"BX546033.1","ENSG00000286801.1","Downregulated",2.83986659631262,-1.90815457579568,0.000575524816839076,0.00257284493188069
"AC022509.1","ENSG00000255750.6","Upregulated",22.4462432779915,1.3901435025714,0.000575794411073667,0.00257320005495968
"TRAV1-2","ENSG00000256553.1","Upregulated",7.13342891590647,1.23046886252747,0.000576055167533454,0.00257390748399253
"CST2","ENSG00000170369.4","Downregulated",16.534901192639,-1.49796322376019,0.000577508899764247,0.00257847588226331
"AL392046.1","ENSG00000230534.6","Upregulated",1.9623003020886,1.12763728755549,0.000577395791878759,0.00257847588226331
"AC104692.1","ENSG00000204894.4","Downregulated",7.41809106934598,-2.58098757655867,0.00057839459824511,0.00258182045428961
"AC011481.1","ENSG00000267114.1","Upregulated",2.69639119920012,1.0551691588793,0.000578430736731483,0.00258182045428961
"CSAG4","ENSG00000242599.7","Downregulated",3.52274175554234,-3.82620620927891,0.000578750751068906,0.00258286316078706
"DSG4","ENSG00000175065.12","Downregulated",50.3009285602551,-1.36343377610842,0.000580164945717507,0.0025880153047885
"ST6GAL2","ENSG00000144057.15","Downregulated",231.751060778667,-1.40857055851604,0.000580646770753001,0.00258939180536308
"CDCA4P1","ENSG00000229029.2","Upregulated",1.87378774570364,1.07388430864455,0.000581629069729352,0.00259299868043994
"NAMPTP1","ENSG00000229644.6","Downregulated",605.373898069845,-1.03106314463787,0.000582123681566171,0.00259481674461318
"LINC02130","ENSG00000260009.1","Downregulated",2.10604415574946,-1.93764248954485,0.000583300186489156,0.00259889837152092
"AC138951.1","ENSG00000233974.3","Upregulated",4.07894791068334,1.21308201358387,0.000586211411816617,0.00261031305258786
"AC115282.2","ENSG00000288029.1","Upregulated",5.08778448180114,1.17606714969688,0.000587072149154398,0.00261336719024918
"FAM183BP","ENSG00000164556.7","Downregulated",6.43007087329015,-1.67345744239034,0.000591062058057535,0.00262956199426341
"CD19","ENSG00000177455.15","Upregulated",107.82426149474,1.33904131760247,0.000591328247057486,0.0026303547561075
"ZP4","ENSG00000116996.9","Downregulated",5.24038846985083,-1.8524167826453,0.000593036097005057,0.00263677450716572
"SLC22A3","ENSG00000146477.6","Downregulated",702.426744916708,-1.18642629816446,0.00059334599932061,0.00263736782329988
"THEMIS","ENSG00000172673.11","Upregulated",118.693912919315,1.09753071806252,0.000594104998383941,0.00263956400292698
"AC008033.3","ENSG00000273824.1","Upregulated",2.30143337723376,1.36109417918674,0.000595763314628197,0.0026449661370661
"IL1RN","ENSG00000136689.19","Downregulated",19344.475063737,-1.00312109693325,0.000597337743336007,0.00265116849648106
"ZSCAN10","ENSG00000130182.8","Upregulated",2.31590986921972,1.52888124794277,0.000598479249390618,0.00265500226441723
"PPIAP59","ENSG00000228674.4","Downregulated",4.8990954262815,-1.33167132413054,0.000603961459981146,0.00267421359232061
"GLYATL1B","ENSG00000255151.2","Upregulated",0.696724053017532,1.6385790314941,0.00060599283674931,0.00268082549594648
"NFYAP1","ENSG00000237849.1","Downregulated",1.57126240495861,-2.83840007612698,0.000607494930877886,0.00268627788073991
"UNQ6494","ENSG00000237372.4","Upregulated",8.43111949488312,1.01246215619695,0.000610709768415797,0.00269809878768623
"OR2B6","ENSG00000124657.1","Upregulated",12.2623334049369,1.31533210824238,0.000611125683161921,0.00269873968401184
"SPANXD","ENSG00000196406.4","Downregulated",3.21615204132464,-4.02210678498676,0.000611068831057168,0.00269873968401184
"LINC01711","ENSG00000268941.2","Downregulated",19.743328286978,-1.10756660063737,0.000611938661866838,0.00270193064704926
"SLC18A3","ENSG00000187714.7","Downregulated",23.3500273060615,-2.75203614320367,0.00061738082813389,0.00272314412196816
"AC009093.8","ENSG00000284649.1","Downregulated",3.85298828413016,-1.04935215155701,0.000620599704553787,0.0027357272332284
"CRCT1","ENSG00000169509.6","Downregulated",2496.08626138604,-1.56900833229376,0.000620834709329858,0.00273635964778651
"LYNX1-SLURP2","ENSG00000284505.1","Downregulated",12.9060816278921,-1.03219993786037,0.000622492729168227,0.0027428585878975
"AL021407.2","ENSG00000218073.1","Upregulated",2.19308662144895,1.128558530667,0.00062359570508001,0.00274690875571053
"JAKMIP1","ENSG00000152969.20","Upregulated",3.72149118572123,1.1515144162414,0.000627027960959615,0.00275958772217385
"NKAIN2","ENSG00000188580.15","Downregulated",99.1274893807956,-1.54730442143552,0.00063270931227451,0.00278213397506761
"AC007319.1","ENSG00000224063.6","Upregulated",53.7092247823938,1.37219823989678,0.00063296673332696,0.00278263501392291
"AL358216.1","ENSG00000225140.1","Downregulated",1.69049564939696,-1.68466399309352,0.000633244395944807,0.00278325856250289
"AC123595.2","ENSG00000286638.1","Upregulated",2.64930969771013,1.011897727342,0.000633467892601242,0.0027838315562535
"CYP1A1","ENSG00000140465.14","Downregulated",56.0591046256344,-2.08424126473786,0.000635106959334349,0.00278928927837068
"SLC27A6","ENSG00000113396.13","Upregulated",33.6520326288387,1.53910301246772,0.000637929826722847,0.0028001466050513
"AL592429.1","ENSG00000218565.2","Upregulated",2.95303047223872,1.11978463698648,0.000641459633498841,0.00281129010114191
"AC008759.2","ENSG00000267612.1","Upregulated",2.38396976648848,1.25401384675136,0.000641893792709279,0.00281259003982201
"AL592211.2","ENSG00000287234.1","Upregulated",3.15659643815805,1.15103122176119,0.000643858012434008,0.00282078319033817
"CHRFAM7A","ENSG00000166664.14","Upregulated",5.38209634330601,1.00576259449722,0.000645429653813232,0.00282604550537581
"ANKFN1","ENSG00000153930.12","Downregulated",22.4893578031452,-1.45289080373732,0.000647664382433021,0.00283330655929868
"SYT12","ENSG00000173227.14","Downregulated",626.41857576773,-1.06506001495541,0.000649551753742383,0.00284031612388346
"AC006206.1","ENSG00000256146.1","Upregulated",1.32789954149803,1.660456779683,0.00064997593753023,0.00284175526176007
"CECR7","ENSG00000237438.7","Upregulated",153.701074035482,1.05970210352033,0.000650827203016439,0.00284506094655855
"H2AC19","ENSG00000272196.2","Downregulated",2.73687583409004,-1.36344147737203,0.000651882202648482,0.00284925614878906
"AL139351.3","ENSG00000287335.1","Downregulated",54.685628441212,-1.05185777973494,0.00065249406451827,0.00285151353458774
"LINC02102","ENSG00000248677.2","Upregulated",3.42589254636634,1.03658109080537,0.000653960864130202,0.00285750594219851
"LINC00237","ENSG00000225127.3","Upregulated",2.94756421015851,1.8510712128448,0.000656679333868089,0.00286854576179818
"NAT2","ENSG00000156006.5","Upregulated",2.3812457055975,1.51282017517144,0.000659700428487471,0.00288090068785208
"IL26","ENSG00000111536.5","Upregulated",4.64818891302746,1.24432740662112,0.000660004075436288,0.00288180570010831
"H1-9P","ENSG00000188662.6","Downregulated",3.22141890917105,-1.28738607157092,0.000662907626743287,0.00289406087025126
"AL354833.2","ENSG00000288600.1","Upregulated",2.47187127981859,1.28070722067643,0.000663970380614622,0.00289785408341835
"IGHV3-16","ENSG00000211944.2","Upregulated",1.93284108664197,2.07425861149318,0.000664137676445814,0.00289816108384208
"LINC00989","ENSG00000250334.6","Upregulated",8.24430884682253,1.04603642720058,0.000665320488731905,0.00290205166338452
"AC060764.1","ENSG00000270980.1","Downregulated",2.44757105454479,-2.23351578751718,0.000666050553842389,0.00290481224911828
"AL359881.2","ENSG00000270035.1","Upregulated",1.57593307207713,1.68228621949994,0.000668479198491423,0.00291327893297939
"AC093311.1","ENSG00000232578.4","Upregulated",2.94636412454763,1.04888540914284,0.000670114425606387,0.00291912859373741
"TGM1","ENSG00000092295.12","Downregulated",18592.0820469096,-1.25950046427526,0.000670506832730094,0.00291998692365501
"ECE2","ENSG00000145194.19","Upregulated",1.32348150810532,2.44697763411433,0.000671283490578629,0.00292251763768954
"AC226118.1","ENSG00000249574.1","Upregulated",10.0574059296976,1.25150874220244,0.000671545105043035,0.00292323085480507
"AP001208.1","ENSG00000254084.1","Downregulated",3.65192840097216,-1.17965649265622,0.000674527886531821,0.00293365161999261
"LINC01857","ENSG00000224137.1","Upregulated",12.324725186325,1.09664095778058,0.000675470085339646,0.00293732205280371
"AC025244.1","ENSG00000251185.1","Downregulated",7.93493299922853,-1.52846962739239,0.000677402649934891,0.00294401279614041
"AC092902.6","ENSG00000287617.1","Upregulated",2.70576951140731,1.1606405261001,0.000680669890774987,0.00295681129356658
"ZFP57","ENSG00000204644.10","Downregulated",35.9008687176492,-1.31262493068553,0.00068116325862815,0.00295751056673572
"RPL29P19","ENSG00000224594.2","Downregulated",75.0267166845809,-1.03436138852388,0.000681200998661027,0.00295751056673572
"AC007991.2","ENSG00000253838.1","Upregulated",3.54612947667396,1.6904926303088,0.000681636519330099,0.00295811249068167
"PTCHD3P3","ENSG00000219700.1","Downregulated",1.73986773930846,-1.55235507301986,0.000685575577086846,0.00297239057814373
"USP2","ENSG00000036672.16","Downregulated",593.827585736982,-1.02840921944366,0.000689389724740826,0.00298577609430735
"GPR78","ENSG00000155269.12","Downregulated",106.218073924672,-1.24345880380708,0.000689531517542746,0.0029858722471951
"TTLL6","ENSG00000170703.15","Upregulated",5.44982799696448,1.66769333764377,0.0006926029171553,0.00299761926583212
"LINC02041","ENSG00000228952.1","Downregulated",23.6224190297777,-1.37897906503418,0.000694587824394433,0.00300472058564376
"HMCN1","ENSG00000143341.12","Downregulated",1844.70083278004,-1.03075769182091,0.000697392587115526,0.0030146723375354
"LINC01967","ENSG00000235493.2","Downregulated",34.2532571449409,-1.26926433200612,0.000697928272973342,0.00301655175473093
"OLIG2","ENSG00000205927.5","Downregulated",2.30189820064144,-1.62929156705803,0.000699063406370768,0.0030197114657854
"ERBB4","ENSG00000178568.15","Upregulated",24.9735760218051,1.48884858987537,0.000699355136070478,0.00302053514339239
"AL139023.1","ENSG00000257869.1","Downregulated",6.02818946843356,-2.80734180493503,0.000702334278600418,0.00303252582058698
"GALNT16","ENSG00000100626.17","Upregulated",92.6614397396679,1.11013871062209,0.000702462937154518,0.00303264328674507
"MASP1","ENSG00000127241.18","Downregulated",609.985017359948,-1.38673850959591,0.000712008713339249,0.00306942089113597
"ADGRF2","ENSG00000164393.8","Downregulated",61.77081306794,-1.04898112376418,0.000713630308486913,0.00307463781800098
"LINC02313","ENSG00000258474.1","Downregulated",2.56050387898922,-1.63778826648452,0.000716173260714987,0.00308426035287313
"DISC1FP1","ENSG00000261645.7","Downregulated",5.78843670903081,-1.98146019900961,0.000716573107126467,0.00308464909536641
"AC011352.1","ENSG00000248362.1","Downregulated",2.57625655101759,-1.63155018151079,0.000717857848510646,0.00308925298380144
"HSPD1P3","ENSG00000255128.1","Downregulated",2.23975220613347,-2.24855292013026,0.00072554499669688,0.00311698635258165
"TRGV10","ENSG00000211694.2","Upregulated",13.5756905480696,1.15296448669661,0.000727536247253181,0.00312374511676129
"SST","ENSG00000157005.4","Downregulated",14.9298447876939,-2.21538554181959,0.000734570330306014,0.00314897121949052
"SYN2","ENSG00000157152.17","Downregulated",56.3880229462852,-1.3011410715216,0.00073615950759311,0.0031547850685281
"AC126773.3","ENSG00000260084.1","Downregulated",5.91981877706585,-1.2791559750849,0.000736243163323031,0.0031547850685281
"LINC01820","ENSG00000228100.2","Downregulated",5.13287969202728,-3.68736529778473,0.000739006514759964,0.00316617209964238
"AC010889.1","ENSG00000260197.1","Upregulated",15.5263081437012,1.55453837075125,0.000741072829637808,0.00317456993745104
"LINC01776","ENSG00000226053.1","Downregulated",3.02712420378235,-2.62585106402447,0.000741570724106476,0.00317624761212076
"AC022126.1","ENSG00000248898.3","Upregulated",26.6367241088973,1.06700850773032,0.000745459268274311,0.00319198803140749
"AL358075.2","ENSG00000227857.2","Upregulated",3.20411333344656,1.0802816361858,0.000745671257284837,0.00319243844496682
"AC126768.1","ENSG00000248597.2","Downregulated",9.96945302128086,-1.20833954557956,0.000746317400107061,0.00319428976575032
"AC010198.1","ENSG00000246331.2","Downregulated",1.65065687656901,-1.5921281523513,0.000750894023242836,0.00321200808362979
"AL109924.1","ENSG00000229720.1","Downregulated",5.76188336126495,-1.28236288354279,0.0007586973654993,0.00323939175110771
"LINC00158","ENSG00000185433.10","Upregulated",4.11501282503457,1.34730094910708,0.000761809572934992,0.00325175092876949
"F2","ENSG00000180210.15","Downregulated",6.09651283727226,-1.73784220650394,0.000763101875658028,0.003256802008448
"UCP1","ENSG00000109424.4","Upregulated",4.75482883939951,1.51378272106632,0.00076696690558543,0.00327236293773332
"LINC02282","ENSG00000257056.3","Upregulated",0.776384147122035,4.03967963748139,0.000768674788097194,0.00327824607872754
"MATR3","ENSG00000280987.4","Upregulated",1.53112226061993,1.81723750226586,0.000769577877927709,0.00328100962241601
"SLC25A3P2","ENSG00000258373.1","Upregulated",1.27701096991557,1.47278839297497,0.000773051387973338,0.00329409153090506
"WNT11","ENSG00000085741.13","Downregulated",311.203307785282,-1.27486797710559,0.000774247244003671,0.00329824691716656
"SFRP2","ENSG00000145423.5","Downregulated",13749.6038825201,-1.05868309990983,0.000784848305110411,0.00333817380995453
"MAGEB6","ENSG00000176746.6","Downregulated",13.2248898752598,-2.80856529051526,0.00078474280955542,0.00333817380995453
"STK31","ENSG00000196335.13","Downregulated",117.123160479249,-1.06947402847849,0.000790711208609672,0.00335976395845918
"MTND4P23","ENSG00000225796.2","Upregulated",1.86053477609254,1.28023515332992,0.000795320553366938,0.00337646953291358
"PAX6","ENSG00000007372.24","Upregulated",125.080286856302,1.36841482446665,0.00079570126523439,0.00337727654876779
"LINC02065","ENSG00000248846.3","Upregulated",4.59706044867113,1.24667400498338,0.000796416323358363,0.00337968153575074
"AC097376.2","ENSG00000248863.2","Upregulated",2.49979194641585,1.08570591169343,0.0007976822833625,0.00338409293418562
"TTTY10","ENSG00000229236.3","Upregulated",2.89637115469062,1.21273790604773,0.000799314980870116,0.00338915627179365
"AC100802.1","ENSG00000253775.2","Downregulated",1.75665447140613,-2.43172747713701,0.000801232366250837,0.0033955074689882
"IGHV1-17","ENSG00000254046.1","Upregulated",6.57913287393659,1.75683345776738,0.000801281603313354,0.0033955074689882
"MUC20","ENSG00000176945.17","Upregulated",782.370808980414,1.27492984614739,0.000803811855962738,0.00340478163503446
"AC239584.1","ENSG00000249942.1","Downregulated",1.87646202746509,-2.21471510158077,0.00080466427652832,0.00340790940124462
"AC096656.1","ENSG00000279844.1","Downregulated",3.05267960076694,-1.53857708780663,0.000805090848382504,0.00340923298482077
"VWA5B1","ENSG00000158816.15","Upregulated",2.25858931384822,1.35572803703511,0.000810858927967109,0.00342880111398965
"LGSN","ENSG00000146166.17","Downregulated",10.6742131408993,-2.09296169575673,0.000812267320437539,0.00343281418669856
"TGM3","ENSG00000125780.12","Downregulated",4.30169856426607,-2.52399965848752,0.000816581485476106,0.0034495069130788
"LINC00973","ENSG00000240476.1","Downregulated",8.67209992474705,-1.67154602178543,0.00081692267814194,0.0034495069130788
"AL353709.1","ENSG00000287364.1","Upregulated",3.00545645618042,1.84839964480794,0.000816679109629771,0.0034495069130788
"CLDN17","ENSG00000156282.5","Downregulated",169.934553999758,-1.86329980994832,0.000817621854342743,0.00345153967942568
"ORM1","ENSG00000229314.5","Downregulated",6.23075107941049,-1.700298614592,0.000819026263888335,0.00345649203446987
"FRMPD1","ENSG00000070601.10","Downregulated",30.986235171309,-1.20550802318532,0.000819428613384689,0.00345721384774808
"ONECUT2","ENSG00000119547.6","Upregulated",127.534521143344,1.08421075669337,0.000822000432446189,0.00346659663186815
"ZNF648","ENSG00000179930.6","Upregulated",2.46317163632275,1.81449784786832,0.000822401304459542,0.00346779796768298
"DNAH5","ENSG00000039139.9","Downregulated",312.7965529468,-1.04530500809549,0.000822626737505094,0.00346825930007084
"CHAD","ENSG00000136457.10","Upregulated",16.2958456919742,1.11037508529308,0.000823405227653517,0.00347105190593977
"AP002812.3","ENSG00000254691.1","Upregulated",1.45715873102009,1.06772315975644,0.000826424252319606,0.00348230529325312
"LINC00923","ENSG00000251209.9","Downregulated",14.39142273181,-1.56904645761276,0.000830447230981141,0.00349679231278888
"LILRP2","ENSG00000170858.10","Upregulated",9.81429174398569,1.09583356098425,0.00083061631554161,0.00349701167664364
"BEX2","ENSG00000133134.12","Upregulated",398.795786755441,1.20680022124783,0.000834925523412294,0.00351268033016753
"VGLL1","ENSG00000102243.13","Downregulated",115.690989610748,-1.30337751024262,0.000835575621457448,0.00351492069752407
"TNFRSF13B","ENSG00000240505.9","Upregulated",36.1924426187884,1.39523525861926,0.00083784115824682,0.00352296355356787
"LHFPL3-AS2","ENSG00000225329.3","Downregulated",6.6135592521443,-1.35631944198412,0.000844116442730673,0.00354685531432461
"MIR200B","ENSG00000207730.3","Upregulated",1.56885067567227,1.35405835319592,0.00084622780428885,0.00355472758934827
"AP001476.1","ENSG00000224413.1","Upregulated",4.22201928461693,1.02739537712795,0.000848523117618386,0.00356236699885517
"AL356740.1","ENSG00000267868.1","Upregulated",7.12261842651037,1.79339859658014,0.000850205407813165,0.00356842741510125
"AC022915.3","ENSG00000253892.1","Downregulated",1.35620872258747,-1.74432390131262,0.000853629908643482,0.00358129196198891
"RPS4XP10","ENSG00000244217.1","Upregulated",1.16306924047127,1.54666222260574,0.000854280107798879,0.00358301402866902
"TRIM31","ENSG00000204616.11","Upregulated",73.9432960505589,1.15013817362387,0.000858818622460319,0.00360053383766955
"LINC01920","ENSG00000236049.1","Downregulated",3.39895063338947,-1.82556139177949,0.000859180003256315,0.00360154377469328
"IGSF5","ENSG00000183067.5","Upregulated",3.94479387139969,1.58248761263855,0.000866461219859999,0.00362799534725523
"TMEM132D-AS1","ENSG00000249196.6","Downregulated",7.55111739867304,-2.85479091872532,0.000881659127638636,0.00368080372114163
"AL031073.2","ENSG00000288098.1","Upregulated",2.93855222620055,2.18578452434281,0.000882649852821796,0.00368391083503897
"PSLNR","ENSG00000225255.6","Upregulated",2.0088092775373,2.95615003847388,0.00088320819308162,0.00368572655418062
"TNFRSF17","ENSG00000048462.11","Upregulated",86.2478423515575,1.35407104315256,0.000891101774495525,0.00371510386574125
"ABCA13","ENSG00000179869.15","Upregulated",1935.95484054133,1.14112386465557,0.000901923519286757,0.00375178094051207
"SELENOOLP","ENSG00000227932.2","Downregulated",4.65256864124949,-2.30451869918465,0.000903500562881431,0.00375625018437437
"LINC02244","ENSG00000259590.1","Downregulated",5.97183722207898,-1.72010021484712,0.000903656271858058,0.00375637509086095
"AC044798.2","ENSG00000261815.1","Downregulated",1.55318981098297,-2.44057526894156,0.000910793254555216,0.0037823606508981
"S100A7A","ENSG00000184330.12","Downregulated",7937.62957291226,-1.6520454502558,0.000912533292433704,0.00378906031079709
"PSORS1C2","ENSG00000204538.4","Downregulated",217.170642356986,-1.46882692882556,0.000913400471511614,0.00379106146833492
"AL162596.1","ENSG00000285946.1","Downregulated",3.15285152986233,-2.74126152138171,0.00091382374722711,0.00379178504332493
"DBX1","ENSG00000109851.7","Upregulated",1.22675690855265,2.0997560761882,0.000916238950118121,0.00379916974572491
"MIR2117HG","ENSG00000267151.5","Downregulated",34.1774436829653,-1.12743574994246,0.000917013564695946,0.00380132706641121
"ADAM20P1","ENSG00000259158.4","Downregulated",19.2678621502072,-1.08643738237467,0.0009196492763906,0.00380961144260918
"KLHL34","ENSG00000185915.5","Upregulated",18.3907643375886,1.38181173825341,0.000923458739175688,0.00382433203538926
"MOXD1","ENSG00000079931.15","Upregulated",1640.24649477053,1.02423991514532,0.000924266293482956,0.00382714614832976
"BEX1","ENSG00000133169.6","Downregulated",11.1238475689191,-1.67668133597453,0.000930800397860403,0.00384833824244027
"ANTXRLP1","ENSG00000263482.3","Upregulated",2.82192544039293,1.23317313322649,0.000936838003541618,0.00387169384790074
"PLEKHG7","ENSG00000187510.10","Upregulated",25.3802888617494,1.24359791415808,0.000938230137747177,0.003874768620826
"UBE2Q2L","ENSG00000259511.3","Downregulated",1.33795153813426,-1.54734092489746,0.000946358357863537,0.00390133002803156
"TMEM215","ENSG00000188133.6","Downregulated",3.85440211368212,-1.77865677340908,0.000948540388020052,0.003908172760736
"LINC02768","ENSG00000229291.1","Downregulated",3.54783606537998,-1.07453529126104,0.000948541194270697,0.003908172760736
"AL390839.2","ENSG00000287987.1","Downregulated",25.1672867545691,-1.68451503569126,0.000951950364711361,0.00391951794792727
"LINC01994","ENSG00000241098.1","Downregulated",3.07274626767736,-2.01181316013644,0.000952723749079295,0.00392216200350892
"OR52N4","ENSG00000181074.4","Upregulated",1.95850479828515,1.31340973633713,0.000956930776383198,0.00393622881073986
"DNER","ENSG00000187957.8","Downregulated",233.459578062562,-1.23572310472534,0.00095781853759551,0.00393825470781361
"MIR4539","ENSG00000265612.1","Upregulated",2.38409154172455,1.47484143978617,0.00095859458140686,0.0039403615549249
"CHST6","ENSG00000183196.10","Upregulated",323.95221057245,1.03735613461797,0.000959271228685399,0.00394151691654487
"MALRD1","ENSG00000204740.11","Downregulated",12.8287982318307,-1.21896605450879,0.000959856403393001,0.00394337927573166
"JAKMIP2","ENSG00000176049.16","Downregulated",137.21492815257,-1.16979022418006,0.000967903186030637,0.00397207057067927
"AL096854.1","ENSG00000286540.1","Downregulated",20.4189539256332,-1.47564740794044,0.000974011588170477,0.0039949443459923
"CCDC114","ENSG00000105479.16","Upregulated",32.5958189577321,1.00431518699481,0.000975384452888851,0.0040000263500828
"DNASE2B","ENSG00000137976.7","Downregulated",9.8169952143929,-1.83218967070363,0.000976879841354498,0.00400505996677666
"SMIM10L2A","ENSG00000178947.9","Upregulated",140.513679837399,1.08093335865848,0.000977099733532301,0.00400541212763954
"PON3","ENSG00000105852.11","Upregulated",162.801037145887,1.40891411703607,0.000988051893000978,0.00404224022074553
"PPIAP26","ENSG00000150276.8","Downregulated",32.7005017149856,-1.4560530155589,0.000991093457842358,0.00405221797863818
"AC091304.2","ENSG00000260159.1","Upregulated",1.27352250018961,2.5164075070061,0.000992893769537164,0.00405846855722753
"AJ003147.2","ENSG00000262668.2","Downregulated",7.70329216040948,-1.33906864316635,0.000993051427645202,0.00405855800863691
"FOXH1","ENSG00000160973.8","Downregulated",13.2961244390321,-1.79307601224282,0.000994772664519101,0.00406503684043814
"AL035425.1","ENSG00000237863.3","Upregulated",5.6441465719492,2.27003316813016,0.000998418000784314,0.00407826057385142
"CELF4","ENSG00000101489.20","Upregulated",26.3901265718193,1.5085216139341,0.00100016395637544,0.00408360481998134
"PCDHB6","ENSG00000113211.5","Downregulated",89.3413306789307,-1.39590248629737,0.00100027279847128,0.00408360481998134
"AC066615.1","ENSG00000284540.1","Downregulated",2.00791770231803,-1.46992011248556,0.00100475903735543,0.004099680199922
"LCN1P1","ENSG00000119440.8","Upregulated",1.27571865533636,1.41665577392663,0.00100654975974046,0.00410530569220384
"TRIM40","ENSG00000204614.9","Upregulated",4.28822034385496,1.91565852631955,0.00100648855017575,0.00410530569220384
"RPL26P30","ENSG00000236264.5","Downregulated",23.7019561126032,-1.11853321033896,0.0010070634301041,0.00410628018724209
"TTC16","ENSG00000167094.16","Upregulated",11.3185281781033,1.03184311039623,0.00101154998307393,0.00412120104866373
"ALAS2","ENSG00000158578.21","Downregulated",6.17835487478956,-1.21273497605894,0.00101441520369547,0.00413031837061009
"CIDEA","ENSG00000176194.18","Downregulated",34.1641908457515,-1.4046561842851,0.00101447870590858,0.00413031837061009
"LINC02185","ENSG00000262097.2","Downregulated",54.7854547032895,-1.17629879631695,0.00101606739824461,0.00413565994939104
"KCNA5","ENSG00000130037.5","Upregulated",12.5602344591495,1.12091229462457,0.00101658873601597,0.00413721858366092
"AC061708.1","ENSG00000286856.1","Upregulated",1.67938323290581,1.06286505000314,0.00101913612223889,0.00414645664433985
"PCLO","ENSG00000186472.20","Upregulated",497.79712180971,1.24086903897046,0.00102153855965254,0.00415510009867108
"TRBV3-1","ENSG00000237702.2","Upregulated",11.6976248983029,1.0661749767907,0.0010219847104034,0.00415634924671815
"DPYSL5","ENSG00000157851.17","Upregulated",31.5677836705042,1.49462516465461,0.00102253408263625,0.00415701120099927
"AC100801.1","ENSG00000253154.2","Downregulated",100.865524795615,-1.79482053087504,0.00102246619352641,0.00415701120099927
"AC012065.2","ENSG00000269976.1","Downregulated",14.6175842160461,-1.11031704300689,0.00102270374589016,0.00415701120099927
"KRT3","ENSG00000186442.7","Downregulated",138.350585065498,-1.42369896795116,0.00102479011282595,0.00416435916973809
"IL21","ENSG00000138684.9","Upregulated",9.2800591374283,1.41267320836998,0.0010250744820574,0.00416494854120697
"H3P37","ENSG00000270433.1","Upregulated",2.33065595957923,1.13098005828873,0.00102707761931778,0.00417252027679355
"RPL23AP8","ENSG00000241582.1","Upregulated",1.60425746538146,1.31064993025984,0.00102843967778684,0.00417748591498903
"GLRA3","ENSG00000145451.13","Upregulated",15.1161814063227,1.46650728805635,0.00102989595888909,0.00418226463837967
"AC103974.1","ENSG00000254966.1","Downregulated",6.86751018621827,-1.09819438136839,0.00103076355116162,0.00418408257350938
"AL139246.1","ENSG00000224387.1","Upregulated",5.45529833191869,1.02664856474382,0.00103244167242961,0.00418918779316762
"LINC00200","ENSG00000229205.5","Upregulated",4.61761499887596,1.01129526169072,0.0010367667477675,0.00420445416147961
"EEF1DP5","ENSG00000213130.3","Downregulated",6.06820294565015,-1.84652504044574,0.00104068607306546,0.00421863142067706
"GRIN3B","ENSG00000116032.5","Downregulated",69.469392334305,-1.14589627037773,0.00104850893596779,0.00424919049809508
"C6orf58","ENSG00000184530.9","Downregulated",45.8873840483709,-1.59619136112996,0.00104990185474501,0.00425252930108916
"SLC22A16","ENSG00000004809.14","Upregulated",14.0065926452283,1.15272708929607,0.00105186689372962,0.00425991128402191
"AL390839.1","ENSG00000286552.1","Downregulated",2.64706522954128,-1.82242376574121,0.00105226672733881,0.00426095326654183
"AL121899.1","ENSG00000226644.5","Downregulated",2.8298031373062,-1.29833550147616,0.0010554368733636,0.00427205403095257
"SNX31","ENSG00000174226.9","Upregulated",140.761604690675,1.35032064207222,0.00105811596178057,0.00428173850406727
"AL354919.2","ENSG00000254545.1","Downregulated",1.80863337178521,-1.41524228301748,0.0010594456906142,0.00428595893677624
"PPP1R42","ENSG00000178125.14","Upregulated",1.99578314542344,1.67456023036726,0.0010625982830771,0.00429696805705368
"RNASE10","ENSG00000182545.6","Downregulated",144.998967603127,-1.34093524136984,0.00106728136267565,0.00431298830513728
"IGHV2-70D","ENSG00000211974.3","Upregulated",184.075652372386,1.80064219106622,0.0010689691316199,0.00431922482865395
